timestamp,parent_id,action,detail
2026-07-15T13:17:11+00:00,638,retire-variation,"#1956 sku=6988-sz02"
2026-07-15T13:17:11+00:00,638,simple,"6988500 @6.64/m"
2026-07-15T13:17:11+00:00,639,retire-variation,"#1957 sku=6989500"
2026-07-15T13:17:11+00:00,639,retire-variation,"#1958 sku=6989-sz02"
2026-07-15T13:17:11+00:00,639,simple,"6989500 @6.64/m"
2026-07-15T13:17:11+00:00,640,retire-variation,"#1959 sku=6995-sz01"
2026-07-15T13:17:11+00:00,640,retire-variation,"#1960 sku=6995-sz02"
2026-07-15T13:17:11+00:00,640,simple,"6995500 @6.64/m"
2026-07-15T13:17:11+00:00,641,retire-variation,"#1961 sku=6996500"
2026-07-15T13:17:11+00:00,641,retire-variation,"#1962 sku=6996-sz02"
2026-07-15T13:17:11+00:00,641,simple,"6996500 @6.99/m"
2026-07-15T13:17:11+00:00,642,retire-variation,"#1963 sku=6997-sz01"
2026-07-15T13:17:11+00:00,642,retire-variation,"#1964 sku=6997-sz02"
2026-07-15T13:17:11+00:00,642,simple,"6997500 @6.64/m"
2026-07-15T13:17:11+00:00,643,retire-variation,"#1965 sku=6998-sz01"
2026-07-15T13:17:11+00:00,643,retire-variation,"#1966 sku=6998-sz02"
2026-07-15T13:17:11+00:00,643,simple,"6998500 @6.64/m"
2026-07-15T13:17:11+00:00,646,retire-variation,"#1967 sku=7357-sz01"
2026-07-15T13:17:11+00:00,646,retire-variation,"#1968 sku=7357-sz02"
2026-07-15T13:17:11+00:00,646,simple,"7357610 @11.76/m"
2026-07-15T13:17:11+00:00,653,retire-variation,"#1993 sku=7672-sz01"
2026-07-15T13:17:11+00:00,653,retire-variation,"#1994 sku=7672-sz02"
2026-07-15T13:17:11+00:00,653,simple,"7672610 @11.76/m"
2026-07-15T13:17:11+00:00,656,retire-variation,"#2003 sku=7945-sz01"
2026-07-15T13:17:11+00:00,656,retire-variation,"#2004 sku=7945-sz02"
2026-07-15T13:17:11+00:00,656,simple,"7945610 @11.76/m"
2026-07-15T13:17:11+00:00,674,retire-variation,"#2021 sku=AB05"
2026-07-15T13:17:11+00:00,674,retire-variation,"#2022 sku=Cover Styl' AB05-sz02"
2026-07-15T13:17:11+00:00,674,simple,"AB05 @27.04/m"
2026-07-15T13:17:11+00:00,682,retire-variation,"#2025 sku=AF08"
2026-07-15T13:17:11+00:00,682,retire-variation,"#2026 sku=Cover Styl' AF08-sz02"
2026-07-15T13:17:11+00:00,682,simple,"AF08 @27.04/m"
2026-07-15T13:17:11+00:00,683,retire-variation,"#2027 sku=AF10"
2026-07-15T13:17:11+00:00,683,retire-variation,"#2028 sku=Cover Styl' AF10-sz02"
2026-07-15T13:17:11+00:00,683,simple,"AF10 @27.04/m"
2026-07-15T13:17:11+00:00,684,retire-variation,"#2029 sku=AG14"
2026-07-15T13:17:11+00:00,684,retire-variation,"#2030 sku=Cover Styl' AG14-sz02"
2026-07-15T13:17:11+00:00,684,simple,"AG14 @27.04/m"
2026-07-15T13:17:11+00:00,686,retire-variation,"#2033 sku=AL09"
2026-07-15T13:17:11+00:00,686,retire-variation,"#2034 sku=Cover Styl' AL09-sz02"
2026-07-15T13:17:11+00:00,686,simple,"AL09 @33.25/m"
2026-07-15T13:17:11+00:00,691,retire-variation,"#2043 sku=AL29"
2026-07-15T13:17:11+00:00,691,retire-variation,"#2044 sku=Cover Styl' AL29-sz02"
2026-07-15T13:17:11+00:00,691,simple,"AL29 @27.04/m"
2026-07-15T13:17:11+00:00,716,retire-variation,"#2058 sku=CB75-sz01"
2026-07-15T13:17:11+00:00,716,retire-variation,"#2059 sku=CB75-sz02"
2026-07-15T13:17:12+00:00,716,simple,"CB751370 @17.22/m"
2026-07-15T13:17:12+00:00,717,retire-variation,"#2060 sku=CB90-sz01"
2026-07-15T13:17:12+00:00,717,retire-variation,"#2061 sku=CB90-sz02"
2026-07-15T13:17:12+00:00,717,simple,"CB901370 @14.62/m"
2026-07-15T13:17:12+00:00,728,retire-variation,"#2066 sku=MP300-sz01"
2026-07-15T13:17:12+00:00,728,retire-variation,"#2067 sku=MP300-sz02"
2026-07-15T13:17:12+00:00,728,simple,"MP3001370 @32.92/m"
2026-07-15T13:17:12+00:00,729,retire-variation,"#2068 sku=S62HT-sz01"
2026-07-15T13:17:12+00:00,729,retire-variation,"#2069 sku=S62HT-sz02"
2026-07-15T13:17:12+00:00,729,simple,"S62HT @22.88/m"
2026-07-15T13:17:12+00:00,730,retire-variation,"#2070 sku=SL05-sz01"
2026-07-15T13:17:12+00:00,730,retire-variation,"#2071 sku=SL05-sz02"
2026-07-15T13:17:12+00:00,730,simple,"SL051220 @14.2/m"
2026-07-15T13:17:12+00:00,731,retire-variation,"#2072 sku=SL109-sz01"
2026-07-15T13:17:12+00:00,731,retire-variation,"#2073 sku=SL109-sz02"
2026-07-15T13:17:12+00:00,731,simple,"SL1091370 @7.16/m"
2026-07-15T13:17:12+00:00,732,retire-variation,"#2074 sku=SL95-sz01"
2026-07-15T13:17:12+00:00,732,retire-variation,"#2075 sku=SL95-sz02"
2026-07-15T13:17:12+00:00,732,simple,"SL95 @14.62/m"
2026-07-15T13:17:12+00:00,733,retire-variation,"#2076 sku=SL98-sz01"
2026-07-15T13:17:12+00:00,733,retire-variation,"#2077 sku=SL98-sz02"
2026-07-15T13:17:12+00:00,733,simple,"SL981250 @19.6/m"
2026-07-15T13:17:12+00:00,743,retire-variation,"#2087 sku=DFL200-sz01"
2026-07-15T13:17:12+00:00,743,retire-variation,"#2088 sku=DFL200-sz02"
2026-07-15T13:17:12+00:00,743,simple,"DFL2001260 @16.32/m"
2026-07-15T13:17:12+00:00,744,retire-variation,"#2089 sku=DFL300-sz01"
2026-07-15T13:17:12+00:00,744,retire-variation,"#2090 sku=DFL300-sz02"
2026-07-15T13:17:12+00:00,744,simple,"DFL3001370 @14.24/m"
2026-07-15T13:17:12+00:00,746,retire-variation,"#2091 sku=DRP071370-sz01"
2026-07-15T13:17:12+00:00,746,retire-variation,"#2092 sku=DRP071370-sz02"
2026-07-15T13:17:12+00:00,746,simple,"DRP071370 @9.08/m"
2026-07-15T13:17:12+00:00,763,retire-variation,"#2095 sku=WBL995-sz01"
2026-07-15T13:17:12+00:00,763,retire-variation,"#2096 sku=WBL995-sz02"
2026-07-15T13:17:12+00:00,763,simple,"WBL9951370 @31.6/m"
2026-07-15T13:17:12+00:00,764,retire-variation,"#2097 sku=AT04"
2026-07-15T13:17:12+00:00,764,retire-variation,"#2098 sku=Cover Styl' AT04-sz02"
2026-07-15T13:17:12+00:00,764,simple,"AT04 @27.04/m"
2026-07-15T13:17:12+00:00,766,retire-variation,"#2099 sku=AZ07"
2026-07-15T13:17:12+00:00,766,retire-variation,"#2100 sku=Cover Styl' AZ07-sz02"
2026-07-15T13:17:12+00:00,766,simple,"AZ07 @27.04/m"
2026-07-15T13:17:12+00:00,767,retire-variation,"#2101 sku=B1H"
2026-07-15T13:17:12+00:00,767,retire-variation,"#2102 sku=Cover Styl' B1-sz02"
2026-07-15T13:17:12+00:00,767,simple,"B1H @27.04/m"
2026-07-15T13:17:12+00:00,769,retire-variation,"#2105 sku=B4"
2026-07-15T13:17:12+00:00,769,retire-variation,"#2106 sku=Cover Styl' B4-sz02"
2026-07-15T13:17:12+00:00,769,simple,"B4 @27.04/m"
2026-07-15T13:17:12+00:00,771,retire-variation,"#2109 sku=B5"
2026-07-15T13:17:12+00:00,771,retire-variation,"#2110 sku=Cover Styl' B5-sz02"
2026-07-15T13:17:12+00:00,771,simple,"B5 @27.04/m"
2026-07-15T13:17:12+00:00,773,retire-variation,"#2113 sku=B8"
2026-07-15T13:17:12+00:00,773,retire-variation,"#2114 sku=Cover Styl' B8-sz02"
2026-07-15T13:17:12+00:00,773,simple,"B8 @27.04/m"
2026-07-15T13:17:12+00:00,780,retire-variation,"#2115 sku=MTBLUE1-sz01"
2026-07-15T13:17:12+00:00,780,retire-variation,"#2116 sku=MTBLUE1-sz02"
2026-07-15T13:17:12+00:00,780,simple,"MTBLUE1 @1.8/m"
2026-07-15T13:17:12+00:00,798,retire-variation,"#2141 sku=C202-sz01"
2026-07-15T13:17:12+00:00,798,retire-variation,"#2142 sku=C202-sz02"
2026-07-15T13:17:12+00:00,798,simple,"C202610 @5.62/m"
2026-07-15T13:17:12+00:00,799,retire-variation,"#2143 sku=C203-sz01"
2026-07-15T13:17:12+00:00,799,retire-variation,"#2144 sku=C203-sz02"
2026-07-15T13:17:12+00:00,799,simple,"C203610 @5.62/m"
2026-07-15T13:17:12+00:00,800,retire-variation,"#2145 sku=C204-sz01"
2026-07-15T13:17:12+00:00,800,retire-variation,"#2146 sku=C204-sz02"
2026-07-15T13:17:12+00:00,800,simple,"C204610 @5.62/m"
2026-07-15T13:17:12+00:00,806,retire-variation,"#6712 sku="
2026-07-15T13:17:12+00:00,806,retire-variation,"#6713 sku="
2026-07-15T13:17:12+00:00,806,simple,"45191370 @4.36/m"
2026-07-15T13:17:12+00:00,831,retire-variation,"#3508 sku=CT58"
2026-07-15T13:17:12+00:00,831,retire-variation,"#3509 sku=Cover Styl' CT58-sz02"
2026-07-15T13:17:12+00:00,831,simple,"CT58 @27.04/m"
2026-07-15T13:17:12+00:00,832,retire-variation,"#3510 sku=CT82"
2026-07-15T13:17:12+00:00,832,retire-variation,"#3511 sku=Cover Styl' CT82-sz02"
2026-07-15T13:17:12+00:00,832,simple,"CT82 @27.04/m"
2026-07-15T13:17:12+00:00,840,retire-variation,"#3514 sku=D4"
2026-07-15T13:17:12+00:00,840,retire-variation,"#3515 sku=Cover Styl' D4-sz02"
2026-07-15T13:17:12+00:00,840,simple,"D4 @27.04/m"
2026-07-15T13:17:12+00:00,881,retire-variation,"#3516 sku=DFL09G-sz01"
2026-07-15T13:17:12+00:00,881,retire-variation,"#3517 sku=DFL09G-sz02"
2026-07-15T13:17:12+00:00,881,simple,"DFL09G1370 @9.08/m"
2026-07-15T13:17:12+00:00,882,retire-variation,"#3518 sku=DFP04-sz01"
2026-07-15T13:17:12+00:00,882,retire-variation,"#3519 sku=DFP04-sz02"
2026-07-15T13:17:12+00:00,882,simple,"DFP041220 @10.88/m"
2026-07-15T13:17:12+00:00,883,retire-variation,"#3520 sku=DFP05-sz01"
2026-07-15T13:17:12+00:00,883,retire-variation,"#3521 sku=DFP05-sz02"
2026-07-15T13:17:12+00:00,883,simple,"DFP051220 @10.88/m"
2026-07-15T13:17:12+00:00,884,retire-variation,"#3522 sku=DFP06-sz01"
2026-07-15T13:17:12+00:00,884,retire-variation,"#3523 sku=DFP06-sz02"
2026-07-15T13:17:12+00:00,884,simple,"DFP061370 @8.4/m"
2026-07-15T13:17:12+00:00,886,retire-variation,"#3528 sku=DFP10-sz01"
2026-07-15T13:17:12+00:00,886,retire-variation,"#3529 sku=DFP10-sz02"
2026-07-15T13:17:12+00:00,886,simple,"DFP101370 @9.32/m"
2026-07-15T13:17:12+00:00,888,retire-variation,"#3530 sku=DFP40-sz01"
2026-07-15T13:17:12+00:00,888,retire-variation,"#3531 sku=DFP40-sz02"
2026-07-15T13:17:12+00:00,888,simple,"DFP401370 @7.56/m"
2026-07-15T13:17:12+00:00,889,retire-variation,"#3532 sku=DFP41-sz01"
2026-07-15T13:17:12+00:00,889,retire-variation,"#3533 sku=DFP41-sz02"
2026-07-15T13:17:12+00:00,889,simple,"DFP411370 @7.56/m"
2026-07-15T13:17:12+00:00,890,retire-variation,"#3534 sku=DFP42-sz01"
2026-07-15T13:17:12+00:00,890,retire-variation,"#3535 sku=DFP42-sz02"
2026-07-15T13:17:12+00:00,890,simple,"DFP421370 @7.56/m"
2026-07-15T13:17:12+00:00,891,retire-variation,"#3536 sku=DFP45-sz01"
2026-07-15T13:17:12+00:00,891,retire-variation,"#3537 sku=DFP45-sz02"
2026-07-15T13:17:12+00:00,891,simple,"DFP451370 @21.42/m"
2026-07-15T13:17:12+00:00,892,retire-variation,"#3538 sku=DFP46-sz01"
2026-07-15T13:17:12+00:00,892,retire-variation,"#3539 sku=DFP46-sz02"
2026-07-15T13:17:12+00:00,892,simple,"DFP461370 @23.16/m"
2026-07-15T13:17:12+00:00,893,retire-variation,"#3540 sku=DFP47-sz01"
2026-07-15T13:17:12+00:00,893,retire-variation,"#3541 sku=DFP47-sz02"
2026-07-15T13:17:12+00:00,893,simple,"DFP471370 @28.44/m"
2026-07-15T13:17:12+00:00,894,retire-variation,"#3542 sku=DFP49-sz01"
2026-07-15T13:17:12+00:00,894,retire-variation,"#3543 sku=DFP49-sz02"
2026-07-15T13:17:12+00:00,894,simple,"DFP491370 @28.44/m"
2026-07-15T13:17:12+00:00,913,retire-variation,"#3553 sku=DFP25-sz01"
2026-07-15T13:17:12+00:00,913,retire-variation,"#3554 sku=DFP25-sz02"
2026-07-15T13:17:12+00:00,913,simple,"DFP251370 @15.54/m"
2026-07-15T13:17:12+00:00,922,retire-variation,"#3570 sku=E50"
2026-07-15T13:17:12+00:00,922,retire-variation,"#3571 sku=Cover Styl' E50-sz02"
2026-07-15T13:17:13+00:00,922,simple,"E50 @27.04/m"
2026-07-15T13:17:13+00:00,981,retire-variation,"#3607 sku=GL19-sz01"
2026-07-15T13:17:13+00:00,981,retire-variation,"#3608 sku=GL19-sz02"
2026-07-15T13:17:13+00:00,981,simple,"GL19 @34.64/m"
2026-07-15T13:17:13+00:00,991,retire-variation,"#3622 sku=GRE4-sz01"
2026-07-15T13:17:13+00:00,991,retire-variation,"#3623 sku=GRE4-sz02"
2026-07-15T13:17:13+00:00,991,simple,"GRE4 @14.5/m"
2026-07-15T13:17:13+00:00,1014,retire-variation,"#3637 sku=J3"
2026-07-15T13:17:13+00:00,1014,retire-variation,"#3638 sku=Cover Styl' J3-sz02"
2026-07-15T13:17:13+00:00,1014,simple,"J3 @19/m"
2026-07-15T13:17:13+00:00,1015,retire-variation,"#3639 sku=J4"
2026-07-15T13:17:13+00:00,1015,retire-variation,"#3640 sku=Cover Styl' J4-sz02"
2026-07-15T13:17:13+00:00,1015,simple,"J4 @19/m"
2026-07-15T13:17:13+00:00,1016,retire-variation,"#3641 sku=J5"
2026-07-15T13:17:13+00:00,1016,retire-variation,"#3642 sku=Cover Styl' J5-sz02"
2026-07-15T13:17:13+00:00,1016,simple,"J5 @19/m"
2026-07-15T13:17:13+00:00,1017,retire-variation,"#3643 sku=K1"
2026-07-15T13:17:13+00:00,1017,retire-variation,"#3644 sku=Cover Styl' K1-sz02"
2026-07-15T13:17:13+00:00,1017,simple,"K1 @19/m"
2026-07-15T13:17:13+00:00,1019,retire-variation,"#3645 sku=K4"
2026-07-15T13:17:13+00:00,1019,retire-variation,"#3646 sku=Cover Styl' K4-sz02"
2026-07-15T13:17:13+00:00,1019,simple,"K4 @19/m"
2026-07-15T13:17:13+00:00,1020,retire-variation,"#3647 sku=K5"
2026-07-15T13:17:13+00:00,1020,retire-variation,"#3648 sku=Cover Styl' K5-sz02"
2026-07-15T13:17:13+00:00,1020,simple,"K5 @19/m"
2026-07-15T13:17:13+00:00,1022,retire-variation,"#3651 sku=K7"
2026-07-15T13:17:13+00:00,1022,retire-variation,"#3652 sku=Cover Styl' K7-sz02"
2026-07-15T13:17:13+00:00,1022,simple,"K7 @19/m"
2026-07-15T13:17:13+00:00,1069,retire-variation,"#3654 sku=L2"
2026-07-15T13:17:13+00:00,1069,retire-variation,"#3655 sku=Cover Styl' L2-sz02"
2026-07-15T13:17:13+00:00,1069,simple,"L2 @19/m"
2026-07-15T13:17:13+00:00,1075,retire-variation,"#3656 sku=M10"
2026-07-15T13:17:13+00:00,1075,retire-variation,"#3657 sku=Cover Styl' M10-sz02"
2026-07-15T13:17:13+00:00,1075,simple,"M10 @19/m"
2026-07-15T13:17:13+00:00,1122,retire-variation,"#3662 sku=M4"
2026-07-15T13:17:13+00:00,1122,retire-variation,"#3663 sku=Cover Styl' M4-sz02"
2026-07-15T13:17:13+00:00,1122,simple,"M4 @19/m"
2026-07-15T13:17:13+00:00,1124,retire-variation,"#3666 sku=M7"
2026-07-15T13:17:13+00:00,1124,retire-variation,"#3667 sku=Cover Styl' M7-sz02"
2026-07-15T13:17:13+00:00,1124,simple,"M7 @19/m"
2026-07-15T13:17:13+00:00,1126,retire-variation,"#3668 sku=M9"
2026-07-15T13:17:13+00:00,1126,retire-variation,"#3669 sku=Cover Styl' M9-sz02"
2026-07-15T13:17:13+00:00,1126,simple,"M9 @19/m"
2026-07-15T13:17:13+00:00,1132,retire-variation,"#3682 sku=MICRO-TACC1370-sz01"
2026-07-15T13:17:13+00:00,1132,retire-variation,"#3683 sku=MICRO-TACC1370-sz02"
2026-07-15T13:17:13+00:00,1132,simple,"MICRO-TACC1370 @12.07/m"
2026-07-15T13:17:13+00:00,1133,retire-variation,"#3684 sku=MICRO-TACW1370-sz01"
2026-07-15T13:17:13+00:00,1133,retire-variation,"#3685 sku=MICRO-TACW1370-sz02"
2026-07-15T13:17:13+00:00,1133,simple,"MICRO-TACW1370 @12.07/m"
2026-07-15T13:17:13+00:00,1136,retire-variation,"#3686 sku=MK13"
2026-07-15T13:17:13+00:00,1136,retire-variation,"#3687 sku=Cover Styl' MK13-sz02"
2026-07-15T13:17:13+00:00,1136,simple,"MK13 @27.04/m"
2026-07-15T13:17:13+00:00,1137,retire-variation,"#3688 sku=MK14"
2026-07-15T13:17:13+00:00,1137,retire-variation,"#3689 sku=Cover Styl' MK14-sz02"
2026-07-15T13:17:13+00:00,1137,simple,"MK14 @27.04/m"
2026-07-15T13:17:13+00:00,1138,retire-variation,"#3690 sku=MK15"
2026-07-15T13:17:13+00:00,1138,retire-variation,"#3691 sku=Cover Styl' MK15-sz02"
2026-07-15T13:17:13+00:00,1138,simple,"MK15 @27.04/m"
2026-07-15T13:17:13+00:00,1141,retire-variation,"#3692 sku=MP330-sz01"
2026-07-15T13:17:13+00:00,1141,retire-variation,"#3693 sku=MP330-sz02"
2026-07-15T13:17:13+00:00,1141,simple,"MP3301370 @15.82/m"
2026-07-15T13:17:13+00:00,1144,retire-variation,"#3696 sku=NE24"
2026-07-15T13:17:13+00:00,1144,retire-variation,"#3697 sku=Cover Styl' NE24-sz02"
2026-07-15T13:17:13+00:00,1144,simple,"NE24 @33.25/m"
2026-07-15T13:17:13+00:00,1145,retire-variation,"#3698 sku=NE26"
2026-07-15T13:17:13+00:00,1145,retire-variation,"#3699 sku=Cover Styl' NE26-sz02"
2026-07-15T13:17:13+00:00,1145,simple,"NE26 @33.25/m"
2026-07-15T13:17:13+00:00,1152,retire-variation,"#3700 sku=NE29"
2026-07-15T13:17:13+00:00,1152,retire-variation,"#3701 sku=Cover Styl' NE29-sz02"
2026-07-15T13:17:13+00:00,1152,simple,"NE29 @33.25/m"
2026-07-15T13:17:13+00:00,1153,retire-variation,"#3702 sku=NE31"
2026-07-15T13:17:13+00:00,1153,retire-variation,"#3703 sku=Cover Styl' NE31-sz02"
2026-07-15T13:17:13+00:00,1153,simple,"NE31 @27.04/m"
2026-07-15T13:17:13+00:00,1154,retire-variation,"#3704 sku=NE40"
2026-07-15T13:17:13+00:00,1154,retire-variation,"#3705 sku=Cover Styl' NE40-sz02"
2026-07-15T13:17:13+00:00,1154,simple,"NE40 @39.75/m"
2026-07-15T13:17:13+00:00,1155,retire-variation,"#3706 sku=NE41"
2026-07-15T13:17:13+00:00,1155,retire-variation,"#3707 sku=Cover Styl' NE41-sz02"
2026-07-15T13:17:13+00:00,1155,simple,"NE41 @39.75/m"
2026-07-15T13:17:13+00:00,1156,retire-variation,"#3708 sku=NE42"
2026-07-15T13:17:13+00:00,1156,retire-variation,"#3709 sku=Cover Styl' NE42-sz02"
2026-07-15T13:17:13+00:00,1156,simple,"NE42 @39.75/m"
2026-07-15T13:17:13+00:00,1157,retire-variation,"#3710 sku=NE47"
2026-07-15T13:17:13+00:00,1157,retire-variation,"#3711 sku=Cover Styl' NE47-sz02"
2026-07-15T13:17:13+00:00,1157,simple,"NE47 @33.25/m"
2026-07-15T13:17:13+00:00,1158,retire-variation,"#3712 sku=NE49"
2026-07-15T13:17:13+00:00,1158,retire-variation,"#3713 sku=Cover Styl' NE49-sz02"
2026-07-15T13:17:13+00:00,1158,simple,"NE49 @33.25/m"
2026-07-15T13:17:13+00:00,1160,retire-variation,"#3716 sku=NE54"
2026-07-15T13:17:13+00:00,1160,retire-variation,"#3717 sku=Cover Styl' NE54-sz02"
2026-07-15T13:17:13+00:00,1160,simple,"NE54 @19/m"
2026-07-15T13:17:13+00:00,1161,retire-variation,"#3718 sku=NE70"
2026-07-15T13:17:13+00:00,1161,retire-variation,"#3719 sku=Cover Styl' NE70-sz02"
2026-07-15T13:17:13+00:00,1161,simple,"NE70 @27.04/m"
2026-07-15T13:17:13+00:00,1166,retire-variation,"#3727 sku=NF99"
2026-07-15T13:17:13+00:00,1166,retire-variation,"#3728 sku=Cover Styl' NF99-sz02"
2026-07-15T13:17:13+00:00,1166,simple,"NF99 @33.25/m"
2026-07-15T13:17:13+00:00,1167,retire-variation,"#3729 sku=NG01"
2026-07-15T13:17:13+00:00,1167,retire-variation,"#3730 sku=Cover Styl' NG01-sz02"
2026-07-15T13:17:13+00:00,1167,simple,"NG01 @33.25/m"
2026-07-15T13:17:13+00:00,1168,retire-variation,"#3731 sku=NG02"
2026-07-15T13:17:13+00:00,1168,retire-variation,"#3732 sku=Cover Styl' NG02-sz02"
2026-07-15T13:17:13+00:00,1168,simple,"NG02 @33.25/m"
2026-07-15T13:17:13+00:00,1169,retire-variation,"#3733 sku=NG04"
2026-07-15T13:17:13+00:00,1169,retire-variation,"#3734 sku=Cover Styl' NG04-sz02"
2026-07-15T13:17:13+00:00,1169,simple,"NG04 @27.04/m"
2026-07-15T13:17:13+00:00,1170,retire-variation,"#3735 sku=NG31"
2026-07-15T13:17:13+00:00,1170,retire-variation,"#3736 sku=Cover Styl' NG31-sz02"
2026-07-15T13:17:13+00:00,1170,simple,"NG31 @27.04/m"
2026-07-15T13:17:13+00:00,1171,retire-variation,"#3737 sku=NH10"
2026-07-15T13:17:13+00:00,1171,retire-variation,"#3738 sku=Cover Styl' NH10-sz02"
2026-07-15T13:17:13+00:00,1171,simple,"NH10 @33.25/m"
2026-07-15T13:17:13+00:00,1172,retire-variation,"#3739 sku=NH33"
2026-07-15T13:17:13+00:00,1172,retire-variation,"#3740 sku=Cover Styl' NH33-sz02"
2026-07-15T13:17:13+00:00,1172,simple,"NH33 @33.25/m"
2026-07-15T13:17:13+00:00,1174,retire-variation,"#3743 sku=NH37"
2026-07-15T13:17:13+00:00,1174,retire-variation,"#3744 sku=Cover Styl' NH37-sz02"
2026-07-15T13:17:13+00:00,1174,simple,"NH37 @33.25/m"
2026-07-15T13:17:13+00:00,1175,retire-variation,"#3745 sku=NH40"
2026-07-15T13:17:13+00:00,1175,retire-variation,"#3746 sku=Cover Styl' NH40-sz02"
2026-07-15T13:17:13+00:00,1175,simple,"NH40 @33.25/m"
2026-07-15T13:17:13+00:00,1317,retire-variation,"#4145 sku=Q3"
2026-07-15T13:17:13+00:00,1317,retire-variation,"#4146 sku=Cover Styl' Q3-sz02"
2026-07-15T13:17:14+00:00,1317,simple,"Q3 @33.25/m"
2026-07-15T13:17:14+00:00,1318,retire-variation,"#4147 sku=Q50"
2026-07-15T13:17:14+00:00,1318,retire-variation,"#4148 sku=Cover Styl' Q50-sz02"
2026-07-15T13:17:14+00:00,1318,simple,"Q50 @33.25/m"
2026-07-15T13:17:14+00:00,1346,retire-variation,"#4166 sku=RJPET75-sz01"
2026-07-15T13:17:14+00:00,1346,retire-variation,"#4167 sku=RJPET75-sz02"
2026-07-15T13:17:14+00:00,1346,simple,"RJPET751524 @8.87/m"
2026-07-15T13:17:14+00:00,1348,retire-variation,"#4170 sku=RM06"
2026-07-15T13:17:14+00:00,1348,retire-variation,"#4171 sku=Cover Styl' RM06-sz02"
2026-07-15T13:17:14+00:00,1348,simple,"RM06 @19/m"
2026-07-15T13:17:14+00:00,1349,retire-variation,"#4172 sku=RM13"
2026-07-15T13:17:14+00:00,1349,retire-variation,"#4173 sku=Cover Styl' RM13-sz02"
2026-07-15T13:17:14+00:00,1349,simple,"RM13 @19/m"
2026-07-15T13:17:14+00:00,1439,retire-variation,"#4408 sku=SPARKLELAM1200-sz01"
2026-07-15T13:17:14+00:00,1439,retire-variation,"#4409 sku=SPARKLELAM1200-sz02"
2026-07-15T13:17:14+00:00,1439,simple,"SPARKLELAM1200 @5.7/m"
2026-07-15T13:17:14+00:00,1445,retire-variation,"#5125 sku=ST491500"
2026-07-15T13:17:14+00:00,1445,retire-variation,"#5126 sku=ST491-sz06"
2026-07-15T13:17:14+00:00,1445,simple,"ST491500 @6.95/m"
2026-07-15T13:17:14+00:00,1446,retire-variation,"#5127 sku=ST492500"
2026-07-15T13:17:14+00:00,1446,retire-variation,"#5128 sku=ST492-sz06"
2026-07-15T13:17:14+00:00,1446,simple,"ST492500 @6.95/m"
2026-07-15T13:17:14+00:00,1462,retire-variation,"#4432 sku=TRL600-sz01"
2026-07-15T13:17:14+00:00,1462,retire-variation,"#4433 sku=TRL600-sz02"
2026-07-15T13:17:14+00:00,1462,simple,"TRL6001220 @8.38/m"
2026-07-15T13:17:14+00:00,1463,retire-variation,"#4434 sku=TRL601-sz01"
2026-07-15T13:17:14+00:00,1463,retire-variation,"#4435 sku=TRL601-sz02"
2026-07-15T13:17:14+00:00,1463,simple,"TRL6011220 @8.38/m"
2026-07-15T13:17:14+00:00,1464,retire-variation,"#4436 sku=TRL604-sz01"
2026-07-15T13:17:14+00:00,1464,retire-variation,"#4437 sku=TRL604-sz02"
2026-07-15T13:17:14+00:00,1464,simple,"TRL6041220 @8.38/m"
2026-07-15T13:17:14+00:00,1465,retire-variation,"#4438 sku=TRL605-sz01"
2026-07-15T13:17:14+00:00,1465,retire-variation,"#4439 sku=TRL605-sz02"
2026-07-15T13:17:14+00:00,1465,simple,"TRL6051220 @8.38/m"
2026-07-15T13:17:14+00:00,1466,retire-variation,"#4440 sku=TRL606-sz01"
2026-07-15T13:17:14+00:00,1466,retire-variation,"#4441 sku=TRL606-sz02"
2026-07-15T13:17:14+00:00,1466,simple,"TRL6061220 @8.38/m"
2026-07-15T13:17:14+00:00,1467,retire-variation,"#4442 sku=TRL610-sz01"
2026-07-15T13:17:14+00:00,1467,retire-variation,"#4443 sku=TRL610-sz02"
2026-07-15T13:17:14+00:00,1467,simple,"TRL6101220 @8.38/m"
2026-07-15T13:17:14+00:00,1468,retire-variation,"#4444 sku=TRL620-sz01"
2026-07-15T13:17:14+00:00,1468,retire-variation,"#4445 sku=TRL620-sz02"
2026-07-15T13:17:14+00:00,1468,simple,"TRL6201220 @8.38/m"
2026-07-15T13:17:14+00:00,1469,retire-variation,"#4446 sku=TRL627-sz01"
2026-07-15T13:17:14+00:00,1469,retire-variation,"#4447 sku=TRL627-sz02"
2026-07-15T13:17:14+00:00,1469,simple,"TRL6271220 @8.38/m"
2026-07-15T13:17:14+00:00,1470,retire-variation,"#4448 sku=TRL629-sz01"
2026-07-15T13:17:14+00:00,1470,retire-variation,"#4449 sku=TRL629-sz02"
2026-07-15T13:17:14+00:00,1470,simple,"TRL6291220 @8.38/m"
2026-07-15T13:17:14+00:00,1471,retire-variation,"#4450 sku=TRL630-sz01"
2026-07-15T13:17:14+00:00,1471,retire-variation,"#4451 sku=TRL630-sz02"
2026-07-15T13:17:14+00:00,1471,simple,"TRL6301220 @8.38/m"
2026-07-15T13:17:14+00:00,1472,retire-variation,"#4452 sku=TRL640-sz01"
2026-07-15T13:17:14+00:00,1472,retire-variation,"#4453 sku=TRL640-sz02"
2026-07-15T13:17:14+00:00,1472,simple,"TRL6401220 @8.38/m"
