ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: _price_tiers","Meta: _price_poa","Meta: _sage_income_code","Meta: _sage_pri","Meta: _sage_alt","Meta: _sage_primod","Meta: _sage_altmod","Meta: _sage_class_id","Meta: _sage_price_tier","Meta: _manufacturer","Meta: _kryp_seourl","Meta: _kryp_prodnum","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global"
\n
\n<head><title>ASLAN CB75</title></head>
\n<body>
\n<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
\nsrc=""media/ecom/onpagegraphics/ASLAN_Logo_New.png""><br><br>
\n<p>ASLAN CB75 is a Soft self-adhesive PVC film has a special varnish coating making it the perfect covering for creating whiteboards as well as covering digital prints where dry wipe markings need to be erased easily and without ghosting.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>80<span>&#181;m</span> PVC with a special varnish</li>
\n<li>Water based acrylic adhesive system. Semi-permanent</li>
\n<li>Silicone paper, PE coated on both sides - 140gm<sup>2</sup></li></ul>
\n
\n<a><img style=""border: 0px solid ; width: 75px; height: 75px; float: right;"" alt=""EN 71-3 Toy Safety Logo""
\nsrc=""media/ecom/onpagegraphics/EN71-3.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Turn any surface in to a writable surface</li>
\n<li>Ideal for use in schools, hospitals or in fact anywhere that a whiteboard may be used</li>
\n<li>Compatible with most whiteboard markers</li>
\n<li>Suitable for indoor use</li>
\n<li>Matt non reflective surface</li>
\n<li>Use microfibre cloths to clean</li>
\n<li>Accidental markings with permanent markers can be removed using alcohol or benzene</li>
\n<li>Outdoor durability of 5 years
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Easy to erase dry wipe markings</li>
\n<li>Doesn't leave any ghosting or smudging</li>
\n<li>Resistant to dirt</li>
\n<li>Extremely scratch resistant and easy to clean</li>
\n<li>Fire Rated to Euroclass DIN EN 13501-1:2018 with classification B-s1-d0</li>
\n<li><div title=""EN71-3 Standard asseses the migration of certain chemicals into the body if a toy or components of a toy were to be swallowed by a child"">Meets Toy Safety Standard EN 71-3</div>
\n</li></ul>
\n
\n<a ><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""fyi""
\nsrc=""media/ecom/onpagegraphics/FYI.png""></a><p style=""color: #d7328a""><i>Due to the nature of the special surface coating, we recommend that any dry wipe markings are erased using a micro fibre cloth.</i></p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/ClearboardMatt_ASLAN_CB75_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan CB75 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/Classification Report ClearboardMatt ASLAN CB 75_EN 13501-1.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan CB75 Fire Resistance Certificate""
\nsrc=""media/ecom/onpagegraphics/Fire.png""></a>
\n<a href=""media/ecom/pdfs/applicationguidelines/ASLAN_Memoboards_UseCleaning_EN.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN Memoboards UseCleaning EN""
\nsrc=""media/ecom/onpagegraphics/Hand.png""></a></ul>
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1370mm wide</p>
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Laminating Films > Dry Wipe Laminates, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,0.00,1,income-service,,,0,0,0,,Aslan,ASLAN-CB75-Matt-Drywipe-Film,CB75,"Adhesive Type","Permanent adhesive",1,1,Suitability,"Clearboard / Drywipe",1,1,,,,,,,,
717,simple,CB90,,"ASLAN CB90 Clear Board Film :: 1370mm Wide",1,0,visible,"ASLAN CB90 Transparent Drywipe Film is a 50-micron self-adhesive polyester film with a permanent adhesive, designed for creating durable whiteboards across a wide range of environmentsfrom schools, colleges, universities, and academies to hospitals, clinics, and surgeries. Its versatility also makes it ideal for corporate and commercial spaces, including offices, meeting rooms, hotels, sports facilities, and retail centresessentially anywhere a high-quality whiteboard surface is needed. Additionally, it is suitable for laminating digital prints where drywipe markings need to be erased easily and without ghosting. Fire Rated to Euroclass DIN EN 13501-1:2018 with classification B-s1-d0. Prices are per roll","<html>
\n
\n<head><title>ASLAN CB90</title></head>
\n<body>
\n<img style=""width: 236px; height: 50px;"" alt=""Aslan Logo""
\n src=""media/ecom/onpagegraphics/ASLAN_Logo_New.jpg""><br><br>
\n
\n<p>ASLAN CB90 Transparent Drywipe Film is a 50-micron self-adhesive polyester film with a permanent adhesive, designed for creating durable whiteboards across a wide range of environmentsfrom schools, colleges, universities, and academies to hospitals, clinics, and surgeries. Its versatility also makes it ideal for corporate and commercial spaces, including offices, meeting rooms, hotels, sports facilities, and retail centresessentially anywhere a high-quality whiteboard surface is needed. Additionally, it is suitable for laminating digital prints where drywipe markings need to be erased easily and without ghosting.</p>
\n
\n<a><img style=""border: 0px solid ; width: 75px; height: 75px; float: right;"" alt=""pvc free logo""
\nsrc=""media/ecom/onpagegraphics/PVC_free_logo.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>50<span>&#181;</span>m Gloss polyester film with a special varnish</li>
\n<li>Water based acrylic adhesive system - Permanent</li>
\n<li>Siliconised PET - 35gm<sup>2</sup></li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Extremely scratch resistant making it ideal for use in schools,
\nhospitals, offices and meeting rooms or in fact anywhere that a whiteboard may be used</li>
\n<li>Best dry erase quality on the market based on long term usage</li>
\n<li>Suitable for all popular whiteboard markers</li>
\n<li>Permanent markers can be removed easily using an alcohol based cleaner</li>
\n<li>Perfect for over lamination of digital prints and can also be combined with coloured films or ASLAN Ferro films for memoboard use</li>
\n<li>High dimensional stability</li>
\n<li>Outdoor durability of 5 years</li></ul>
\n
\n<a><img style=""border: 0px solid ; width: 75px; height: 75px; float: right;"" alt=""EN 71-3 Toy Safety Logo""
\nsrc=""media/ecom/onpagegraphics/EN71-3.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>High gloss finish</li>
\n<li>No shadowing or ghosting</li>
\n<li>Fire Rated to Euroclass DIN EN 13501-1:2018 with classification B-s1-d0</li>
\n<li><div title=""EN71-3 Standard asseses the migration of certain chemicals into the body if a toy or components of a toy were to be swallowed by a child"">Meets Toy Safety Standard EN 71-3</div></li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/Clearboard_ASLAN_CB90_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN CB90 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/Classification Report Clearboard ASLAN CB 90_EN 13501-1.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN CB90 Fire Resistance Certificate""
\nsrc=""media/ecom/onpagegraphics/Fire.png""></a>
\n<a href=""media/ecom/pdfs/applicationguidelines/ASLAN_Memoboards_UseCleaning_EN.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN Memoboards UseCleaning EN""
\nsrc=""media/ecom/onpagegraphics/Hand.png""></a></ul>
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 1370mm wide</p>
\n</body>
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Laminating Films > Dry Wipe Laminates, Sign & Display Vinyl > PVC Free Sign & Display Materials, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,0.00,1,income-service,,,0,0,0,,Aslan,ASLAN-CB90-Drywipe-Film,CB90,"Adhesive Type","Permanent adhesive",1,1,Suitability,"Clearboard / Drywipe",1,1,,,,,,,,
718,simple,CRB91,,"ASLAN CRB91 rPET Clear Board Film",1,0,visible,"ASLAN CRB91 Transparent Drywipe Film is the latest addition to the LoopPET series, crafted from recycled polyester. This 50-micron self-adhesive film features a permanent adhesive and offers superior scratch resistance compared to the original ASLAN CB90, making it ideal for creating durable whiteboards in a wide range of environments, from schools, colleges, universities, and academies to hospitals, clinics, and surgeries. Its versatility also makes it perfect for corporate and commercial spaces, including offices, meeting rooms, hotels, sports facilities, and retail centresessentially anywhere a high-quality whiteboard surface is needed. Fire Rated to Euroclass DIN EN 13501-1:2018 with classification B-s1-d0. Prices are per roll.","<html>
\n
\n<head><title>ASLAN CRB91</title>
\n</head>
\n<body>
\n<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
\nsrc=""media/ecom/onpagegraphics/ASLAN_Logo_New.png""><br><br>
\n
\n<p>ASLAN CRB91 Transparent Drywipe Film is the latest addition to the LoopPET series, crafted from recycled polyester. This 50-micron self-adhesive film features a permanent adhesive and offers superior scratch resistance compared to the original ASLAN CB90, making it ideal for creating durable whiteboards in a wide range of environments, from schools, colleges, universities, and academies to hospitals, clinics, and surgeries. Its versatility also makes it perfect for corporate and commercial spaces, including offices, meeting rooms, hotels, sports facilities, and retail centresessentially anywhere a high-quality whiteboard surface is needed.</p>
\n
\n<img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""fyi""
\nsrc=""media/ecom/onpagegraphics/FYI.png"">
\n<p style=""color: #d7328a""><i>ASLAN CRB91 is part of the ASLAN LoopPET series of materials made from post-consumer recycled polyester.<br>
\nThis range offers a more sustainable choice with less reliance on fossil resource consumption, reduced CO<sub>2</sub> emissions,  less water requirement and an overall lower volume of waste.</i></p>
\n
\n<a><img style=""margin: 5px; width: 85px; height: 85px; float: right;"" alt=""rPET material""
\nsrc=""media/ecom/onpagegraphics/rPET_Logo.png""></a>
\n<a><img style=""margin: 5px; width: 75px; height: 75px; float: right;"" alt=""pvc free""
\nsrc=""media/ecom/onpagegraphics/PVC_free_logo.png""></a>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span>
\n<ul><li>50<span>&#181;m</span> Gloss polyester</li>
\n<li>Contains 70% shredded and cleaned Post Consumer Recycled PET - equivalent to 120 1.5L water bottles per 50m roll</li>
\n<li>Special water-based adhesive ensures eco-friendly combination of film and adhesive. Permanent</li>
\n<li>Siliconised PET - 35gm<sup>2</sup></li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span>
\n<ul><li>Perfect for creating whiteboards in schools, hospitals, office and meeting rooms or in fact anywhere that a whiteboard may be used</li>
\n<li>ASLAN CRB91 is suitable for laminating digital prints including UV curable inks to give an easily erasable surface and no ghosting</li>
\n<li>Best dry erase quality on the market based on long term usage</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span>
\n<ul><li>PVC Free and made from post consumer recycled plastics</li>
\n<li>High gloss finish</li>
\n<li>Extremely scratch resistant</li>
\n<li>No shadowing or ghosting</li>
\n<li>Up to 5 years outdoor durability</li>
\n<li>High dimensional stability and no shrinkage</li>
\n<li>Suitable for all popular whiteboard markers</li>
\n<li>Accidental use of permanent markers can be erased using an alcohol based cleaner without damaging the special coating</li>
\n<li>PVC, VOC and solvent free sustainable combination</li>
\n<li>Fire Rated to Euroclass DIN EN 13501-1:2018 with classification B-s1-d0
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul><a href=""media/ecom/pdfs/datasheets/LoopPET_Clearboard_ASLAN_CRB_91_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN CRB91 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/Classification Report LoopPET Clearboard ASLAN CRB 91.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN CRB91 Fire Resistance Certificate""
\nsrc=""media/ecom/onpagegraphics/Fire.png""></a>
\n<a href=""media/ecom/pdfs/applicationguidelines/ASLAN_Memoboards_UseCleaning_EN.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN Memoboards UseCleaning EN""
\nsrc=""media/ecom/onpagegraphics/Hand.png""></a></ul>
\n<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll</p>
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Laminating Films > Dry Wipe Laminates, Laminating Films > Laminates for UV Curable Inks, Laminating Films > Laminates made from Recycled PET, Laminating Films > PVC Free Laminates, Sign & Display Vinyl > Sign & Display Materials made from Recycled PET, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,0.00,1,income-service,,,0,0,0,,Aslan,ASLAN-CRB91,CRB91,"Adhesive Type","Permanent adhesive",1,1,Suitability,"Clearboard / Drywipe",1,1,,,,,,,,
719,simple,COLSELGLASSLINE,,"ASLAN Glassline Series Colour Selectors",1,0,visible,"Full colour sample selectors featuring every colour in the ASLAN Glassline Series of Etch, Transparent and Dichroic films.","<html>
\n
\n<title><head>ASLAN Glassline Series Colour Selectors</title></head>
\n
\n<body>
\n
\n<p>Full colour sample selectors featuring every colour in the ASLAN Glassline Series of Etch, Transparent and Dichroic films.</p>
\n<p>Colourcard is multi page A4 sized and also features technical specifications, usage information and application instructions.</p>
\n<p>Colour Swatch is pocket sized and features technical specifications.</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Sign & Display Vinyl > Transparent Vinyl > ASLAN CT113 Coloured Transparent, Sign & Display Vinyl > Etch Glass Vinyl > ASLAN Dry Apply Glass Etch, Tools & Accessories > Colour Selectors, Sign & Display Vinyl > Dichroic Colour Change Films",,,,,,,,,,,,0,,,1,income-service,,,0,0,1,,Aslan,ASLAN-Glassline-Colour-Selectors,COLSELGLASSLINE,,,,,,,,,,,,,,,,
720,variable,S62,,"ASLAN S62",1,0,visible,"ASLAN S62 is a heavy duty yet soft pliable stencil film designed primarily for the memorial industry as it is perfect for deep sandblasting onto all types of stone. Prices are per roll.","<head><title>ASLAN S62</title>
\n
\n<style>
\n.responsive {
\n  width: 50%;
\n  height: auto;
\n}
\n</style>
\n</head>
\n
\n<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
\nsrc=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive""><br><br>
\n
\n<p>ASLAN S62 is a heavy duty, yet soft pliable stencil film designed primarily for the memorial industry as it is perfect for deep sandblasting onto all types of stone.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>600<span>&#181;</span>m PVC
\n<li>Water based adhesive - Removable
\n<li>Silicone polyester liner - 75<span>&#181;</span>m
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul>
\n<li>Perfect for deep sandblasting applications onto all types of stone
\n<li>Ideal for plotter or hand cutting
\n<li>Can be applied with or without stencil filler
\n<li>Clear backing liner to assist application
\n<li>Suitable for dry application only
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul>
\n<li>High performance film gives clean, crisp edges
\n<li>Removable adhesive for clean, easy removal
\n<li>Can be drawn on by pencil or marker
\n<li>Very conformable even in cooler temperatures
\n<li>Has a shelf life of 3 years and stays nice and soft unlike rubber based stencil films
\n<li>Supplied in 10 metre long rolls so 10% more than rubber based films
\n<li>Offering excellent adhesion levels while maintaining its removability this film guarantees sharp outlines even on the most intricate designs
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span>
\n<ul><a href=""media/ecom/pdfs/datasheets/Sandblast_600_ASLAN_S62_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan S62 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n</ul>
\n<p><p style=""font-weight: bold; font-size: 0.9em;"">Prices shown are per 10 metre roll at 1250mm wide</p>
\n</body>",,,taxable,,1,,,0,0,,,,,1,,,,"Stencil Masking Films > Sandblasting Stencil Films > ASLAN S62 :: 600 micron Heavy Duty Sandblasting Stencil",,,,,,,,,,,,0,,,,income-service,,,0,0,0,,Aslan,ASLAN-S62-1250mm,S62,"Size / Width","1250mm x 10m | 416mm x 10m | 625mm x 10m",1,1,,,,,,,,,,,,
721,variable,S69,,"ASLAN S69",1,0,visible,"ASLAN S69 is the thinnest stencil film in the ASLAN range, offering adequate protection for light sandblasting onto glass and other smooth surfaces.  Prices are per roll.","<head><title>ASLAN S69</title>
\n
\n<style>
\n.responsive {
\n  width: 50%;
\n  height: auto;
\n}
\n</style>
\n</head>
\n
\n<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
\nsrc=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive""><br><br>
\n
\n<p>ASLAN S69 is the thinnest stencil film in the ASLAN range, offering adequate protection for light sandblasting onto glass and other smooth surfaces.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>80<span>&#181;</span>m Double PVC film
\n<li>Water based adhesive - Removable
\n<li>Silicon cardboard backing liner - 140gm<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul>
\n<li>Designed for sandblasting onto glass and other smooth surfaces
\n<li><li>Perfect for different glass creation applications such as relief structures, letterings, logos or satin finish of surface
\n<li>Ideal for computerised cuttings of letters, logos etc
\n<li>Suitable for dry application only
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul>
\n<li>High level of transparency for easy alignment
\n<li>Removable adhesive for clean, easy removal
\n<li>Easily cut by plotter or by hand
\n<li>High performance film gives clean, crisp edges
\n<li>Tear-resistant film can be removed easily in one piece without leaving any residue
\n<li>Can be drawn on by pencil or marker
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span>
\n<ul><a href=""media/ecom/pdfs/datasheets/Sandblast_80_ASLAN_S69_e.pdf""
\ntarget=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan S69 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n</ul>
\n<p><p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll at 625mm wide</p>
\n</body>",,,taxable,,1,,,0,0,,,,,1,,,,"Stencil Masking Films > Sandblasting Stencil Films > ASLAN S69 :: 80 micron Light Duty Sandblasting Stencil",,,,,,,,,,,,0,,,,income-service,,,0,0,0,,Aslan,ASLAN-S69-625mm,S69,"Size / Width","625mm Width | 1250mm Width",1,1,,,,,,,,,,,,
724,simple,ASLFELT2,,"ASLAN Gold Soft Squeegee with Felt Edge",1,0,visible,"Soft and flexible ASLAN Gold squeegee with a felt edge.","<html>
\n
\n<title><head>ASLAN Gold Soft Squeegee with Felt Edge</title></head>
\n
\n<body>
\n
\n<p>Soft and flexible ASLAN Gold squeegee with a felt edge.</p>
\n<p>One sided felt edge and one sided soft plastic</p>
\n<p>Size: 100mm x 75mm</p>
\n
\n</body>
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,3.85,"Tools & Accessories > Application Tools",,,,,,,,,,,,0,,1-4:3.85;5:3.62,,income-service,,,0,0,0,,Aslan,,ASLFELT2,,,,,,,,,,,,,,,,
725,simple,MPC,,"ASLAN MagicPro Cleaner",1,0,visible,"ASLAN MagicPro Cleaner is an easy to use, highly effective graffiti cleaning gel made from biodegradable components. 1 litre bottle.","<html><head><title>ASLAN MagicPro Cleaner</title></head>
\n<body>
\n<p>ASLAN MagicPro Cleaner is an easy to use, highly effective graffiti cleaning gel made from biodegradable components.</p>
\n
\n<p>It is ideal for removing paints and varnishes quickly and in an environmentally friendly manner. Perfect for easy cleaning of MagicProtect Matt ASLAN SL 99 or the AntiGraffiti ASLAN SL 95 when it is applied to textured surfaces.</p>
\n
\n<p>ASLAN MagicPro Cleaner is easy to apply as it is non drip and has a mild odour.</p>
\n
\n<p>We recommend the use of gloves and safety glasses to prevent any reaction to the skin or eyes.</p>
\n
\n<p>ASLAN MagicPro Cleaner gel is available in 1.0 litre bottle.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul><a href=""media/ecom/pdfs/datasheets/ASLAN_MagicPro_Cleaner_e.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""ASLAN MagicPro Cleaner Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
\n</body>
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,31.80,"Laminating Films > Anti Graffiti Laminates, Tools & Accessories > Cleaners & Cleaning tools",,,,,,,,,,,,0,,31.80,,income-service,,,0,0,20,,Aslan,,MPC,,,,,,,,,,,,,,,,
726,simple,COLSELMEMOBOARD,,"ASLAN Memoboard Series Colour Selectors",1,0,visible,"Full colour sample selectors featuring every colour in the ASLAN Memoboard Series of dry wipe, ferrous and writable films.","<html>
\n
\n<title><head>ASLAN Memoboard Series Colour Selectors</title></head>
\n
\n<body>
\n
\n<p>Full colour sample selectors featuring every colour in the ASLAN Memoboard Series of dry wipe, ferrous and writable films.</p>
\n<p>Colourcard is multi page A4 sized and also features technical specifications, usage information and application instructions.</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,1.50,"Tools & Accessories > Colour Selectors, Sign & Display Vinyl > Magnetic Vinyl & Ferrous Film, Sign & Display Vinyl > Whiteboard & Blackboard Films",,,,,,,,,,,,0,,1.50,,income-service,,,0,0,1,,Aslan,ASLAN-Memoboard-Colour-Selectors,COLSELMEMOBOARD,,,,,,,,,,,,,,,,
727,simple,COLSELMETALEFFECT,,"ASLAN MetalEffect Series Colour Selectors",1,0,visible,"Full colour sample selectors featuring every colour in the ASLAN Series of MetalEffect films.","<html>
\n
\n<title><head>ASLAN MetalEffect Series Colour Selectors</title></head>
\n
\n<body>
\n
\n<p>Full colour sample selectors featuring every colour in the ASLAN Series of MetalEffect films.</p>
\n<p>Colourcard is multi page A4 sized and also features technical specifications, usage information and application instructions.</p>
\n<p>Colour Swatch is pocket sized and features technical specifications.</p>
\n
\n</body>
\n
\n</html>",,,taxable,,1,,,0,0,,,,,1,,,,"Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN CA23 MetalEffect Films, Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN CA24 MetalColour Films, Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN CA25 MetalShadow Films, Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN CA30 PrintMetal Films, Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN Holographic Films, Sign & Display Vinyl > Metallised Vinyl & Films > ASLAN SE50 MetalLux Films, Tools & Accessories > Colour Selectors, Sign & Display Vinyl > Dichroic Colour Change Films",,,,,,,,,,,,0,,,1,income-service,,,0,0,,,Aslan,ASLAN-MetalEffect-Colour-Selectors,COLSELMETALEFFECT,,,,,,,,,,,,,,,,
728,simple,MP300,,"Premium Floor Protect ASLAN MP300 Wet Floor Laminate",1,0,visible,"ASLAN MP300 Floor graphic laminate has a rough textured anti-slip surface and is designed for the protection of floor graphics both outdoors and indoors. This 140 micron film is slip resistant according to DIN 51130 R12. Fire Rated to Euroclass DIN EN 13501-1:2018 with classification Bfl-s1 when used in conjuction with the DFP46, DFP47 & DFP49.","<html>
\n
\n<head><title>ASLAN MP300</title></head>
\n<style>
\n.responsive {
\n  width: 50%;
\n  height: auto;
\n}
\n</style>
\n
\n
\n
\n<img style=""width: 250px; height: 53px;"" alt=""Aslan Logo"" src=""media/ecom/onpagegraphics/ASLAN_Logo_New.jpg"" class=""responsive""><br><br>
\n
\n<body>
\n
\n<p>ASLAN MP300 Floor graphic laminate has a rough textured anti-slip surface and is designed for the protection of floor graphics both outdoors and indoors.</p>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
\n<ul><li>140<span>&#181;</span>m Transparent polymeric textured PVC</li>
\n<li>Water based acrylic adhesive (solvent free) - Permanent</li>
\n<li>Silicone paper liner, PE coated on both sides - 140g/m<sup>2</sup>
\n</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
\n<ul><li>Meets anti-slip class R12 according to DIN 51130. <a href=""https://www.dorotape.co.uk/Slip-Resistance-Ratings"" target=""_blank""><font color=""#d7328a""><b>Learn more about slip ratings</b></font></a></li>
\n
\n<li>Meets DIN 51097 standard for slip resistance in wet barefoot areas</li>
\n<li>Can be used indoors and outdoors</li>
\n<li>Ideal solution for floor graphic advertising in leisure centres, sports clubs as well as entrances to retail stores, hotels and restaurants</li>
\n<li>Perfect for use in kitchens and canteens as well as on ramped areas and steps</li>
\n<li>Fire Rated to Euroclass DIN EN 13501-1:2018 with classification Bfl-s1 when used in conjunction with the DFP46, DFP47 & DFP49</li>
\n<li>All ASLAN Floor graphics materials are designed for promotional use i.e. 6 months outdoor durability depending on mechanical load</li></ul>
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
\n<ul><li>Very rough textured surface</li>
\n<li>Water resistant adhesive</li>
\n<li>Insurance cover against potential personal injury</li><br>
\n<img style=""border: 0px solid ; width: 50px; height: 50px; alt=""reward points logo""
\nsrc=""media/ecom/onpagegraphics/Reward_Logo.png""><span style=""font-weight: bold; color: #ef7d00;"">Earn Reward Points every time you buy this product</span></ul>
\n
\n
\n<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
\n<ul>
\n<a href=""media/ecom/pdfs/datasheets/Premium_FloorProtect_ASLAN_MP_300_e.pdf"" target=""_blank""><img
\nstyle=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan MP300 Datasheet""
\nsrc=""media/ecom/onpagegraphics/Datasheet.png""></a>
\n<a href=""media/ecom/pdfs/firecertificates/Certificate DIN EN_13501-1_Aslan_Floor_Graphic_Films.pdf"" target=""_blank"">
\n<img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan MP300 Fire Certificate""
\nsrc=""media/ecom/onpagegraphics/Fire.png""></a>
\n<a href=""media/ecom/pdfs/slipcertificates/MP300-Slip-Test.pdf"" target=""_blank"">
\n<img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Aslan MP300 Slip Resistance Certificate"" src=""media/ecom/onpagegraphics/Slip.png""></a></ul>
\n
