Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Sale price,Regular price,Categories,Tags,Shipping class,Images,Parent,Upsells,Cross-sells,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,meta:_price_tiers,meta:_price_poa,meta:_sage_income_code,meta:_sage_pri,meta:_sage_alt,meta:_sage_primod,meta:_sage_altmod,meta:_sage_class_id,meta:_sage_price_tier,meta:_manufacturer,meta:_kryp_seourl,meta:_kryp_prodnum
simple,Cover Styl' U50,U50 Nero Marquina,1,0,visible,Cover Styl' U50 Nero Marquina self-adhesive stone effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' U50 Nero Marquina</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Stone,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-U50-Nero-Marquina,Cover Styl' U50
simple,ULT,Ultracrystaline,1,0,visible,The optically clear adhesive on this film is ideal for mounting on top of the digitally printed images therefore allowing the image to be mounted inside a window or display and viewed from the other side (ie: through the adhesive). Liner protection on both sides of adhesive.,"<html>

<head><title>Ultracrystaline</title></head>
<body>
<p>The optically clear adhesive on this film is ideal for mounting on top of the digitally printed images therefore allowing the image to be mounted inside a window or display and viewed from the other side (ie: through the adhesive).</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>30<span>&#181;</span>m Transparent PET</li>
<li>Transparent solvent based acrylic adhesive - Permanent</li>
<li>30<span>&#181;</span>m Ultra Transparent PP</li>
<li>Transparent solvent based acrylic adhesive - Permanent (or Removable)</li>
<li>30<span>&#181;</span>m Transparent PET
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Mounting photographic and digitally printed images</li>
<li>Suitable for use on to glass and acrylic (not suitable for apolar surfaces)</li>
<li>Ultracrystaline Removable is reverse wound with the permanent side on the outer lap
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Liner protection on both sides of adhesive</li>
<li>Optically clear</li>
<li>Excellent resistance to water and cleaning agents
</li><br>
<img style=""border: 0px solid ; width: 50px; height: 50px; alt=""reward points logo""
src=""media/ecom/onpagegraphics/Reward_Logo.png""><span style=""font-weight: bold; color: #ef7d00;"">Earn Reward Points every time you buy this product</span></ul>

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
<ul>
<a href=""media/ecom/pdfs/datasheets/Ultra Crystaline 01228 - 03273 TDS.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ultra Crystaline Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>

<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per 50 metre roll</p>
</body>

</html>",taxable,,1,,0,0,,,Digital Print Media > Mount Films,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, 4075CT1220,",,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,178,,Ritrama,,ULT
simple,VC104,Reflexite VC104 Vehicle Conspicuity Tape Rigid Grade 50mm x 50m,1,0,visible,Reflexite VC104+ is used for line of contour marking of trucks and trailers with rigid sides.  Prices are per roll.,"<html>
<head>
<title>Reflexite VC104</title>
</head>
<body>
<img style=""width: 212px; height: 37px;"" alt=""Reflexite Logo""
src=""media/ecom/onpagegraphics/Reflexite_Logo.png""><br><br>
<p><span style=""font-weight: bold; color: #d7328a;"">STRUCTURE:</span><br>
Polyester construction means no cracking and no edge sealing required.</p>

<p><span style=""font-weight: bold; color: #d7328a;"">Suitability:</span>
<li>Reflexite VC104+ is used for line of contour marking of trucks and trailers with rigid sides</li>
  <li> It is the preferred choice for leading fleets in the UK as it is extremely durable and stands up to repeated power washing as well as being very easy to apply</li>
  <li>VC104+ is fully ECE104 Class C approved to comply with Regulation 48.03</li></p>

<p><span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
<a href=""media/ecom/pdfs/datasheets/Reflexite-VC104-Rigid-Grade.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""VC104 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a></p>
<p style=""font-weight: bold; font-size: 0.9em;"">Prices shown are per 50 metre roll at 50mm wide</p>
</body>
</html>",taxable,,1,,0,0,,121.58,Sign & Display Vinyl > Reflective and Fluorescent Vinyl > Reflexite VC104 Conspicuity Tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.58,,income-service,,,0,0,0,,Reflexite,,VC104
simple,VEH,Ri-Lam C30 Ultra Clear Vehicle Wrap Laminate,1,0,visible,Ritrama Ri-Lam C30 is an ultra conformable cast PVC clear gloss laminate which when used in conjunction with our vehicle wrap vinyl Ri-Jet C50 Ultimate Slide and Tack gives the ultimate vehicle wrap solution.,"<html>

<head><title>Ri-Jet C30 Laminate</title>

<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive""> <br><br>

<p>Ri-Jet C30 Laminate is a high performance gloss transparent self-adhesive laminating film designed for vehicle wraps with a durability of up to 12 years.</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span><br>
<ul><li>30<span>&#181;</span>m Cast PVC vinyl film</li>
<li>Solvent based adhesive - Permanent</li>
<li>Siliconised clay coated kraft paper - 140gm<sup>2</sup>
</li></ul>


<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Perfect for printed vehicle wraps</li>
<li>Easily conformable over complex surfaces</li>
<li>Suitable for outdoor uses with a durability of up to 12 years</li>
<li>Matching printable media available for ultimate vehicle wrapping solution</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span><br>
<ul><li>Used in conjunction with Ri-Jet C50 Ultimate Slide and Tack for the perfect vehicle wrap solution</li>
<li>Easily conformable over complex concave and convex curved surfaces such as wing mirrors and bumpers as well as corrugations and rivets</li>
<li>Warranty certificate available
</li></ul>



<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<ul><a href=""media/ecom/pdfs/datasheets/Ri_Jet_30_Flexilam.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ri-Jet 30 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/pdfs/applicationguidelines/Ritrama_Application_Guideline_2010.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama Vinyl Application Guide""
src=""media/ecom/onpagegraphics/App.png""></a>
<a href=""media/ecom/pdfs/applicationguidelines/Ritrama_Warranty.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Ritrama Warranty""
src=""media/ecom/onpagegraphics/War.png""></a></ul>

<p style=""font-weight: bold; font-size: 1.0em;"">Prices shown are per roll</p>
</body>

</html>",taxable,,1,,0,0,,,"Digital Print Media > Digital Print Vinyl > Ultimate Performance Digital Print Vinyl (8-10yr), Laminating Films > Vehicle Wrap  Laminates",,,,,"Magnetic_Squeegee, Mounting_Magnet, Wrap_Cut, Contour_Squeegee, Olfa_Graphic_Cutter, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Bubble_Pen, Lint-Free-Gloves, Panel_Wipe, Flat_Nosed_Tweezers",,Adhesive Type,Permanent adhesive,1,1,Material Grade,Cast PVC,1,1,Suitability,"Made for Vehicle Wrapping, Applies well to curved surfaces, Great for applying to vehicles, Perfect for all work outside",1,1,,,,,,,,,,,,,0.00,1,income-service,,,0,0,0,,Ritrama,Ri-Lam-C30-Ultra-Clear-Vehicle-Wrap-Laminate,VEH
variable,1004,ASLAN Blockout Film,1,0,visible,"ASLAN W15 Blockout Film is completely opaque and can be used in combination with translucent or
transparent coloured films for the creative design of lightboxes. Buy it by the metre.","<html>

<head><title>ASLAN W15 Blockout Film</title>
</head>
<body>
<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png""><br><br>

<p>ASLAN W15 Blockout Film self adhesive film is available in white or black and offer complete opacity making them ideal for use in combination with translucent or
transparent coloured films for the creative design of lightboxes.</p>

<span style=""font-weight: bold; color: #d7328a;"">Structure:</span>
<ul><li>130<span>&#181;</span>m Doubled PVC</li>
<li>Special water-based adhesive - Removeable</li>
<li>Premium quality siliconised backing liner  - 140g/m<sup>2</sup>
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span>
<ul><li>Perfect for creative design of lightboxes</li>
<li>Ideal for blockout applications
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Advantages:</span>
<ul><li>Block out film is 100% opaque</li>
<li>Available with white face film and black adhesive or black face film with white adhesive</li>
<li>Outdoor durability minimum of 7 years</li>
<li>Double layer quality
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><br>
<a href=""media/ecom/pdfs/datasheets/ASLAN_W15.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""pdf""
src=""media/ecom/onpagegraphics/Datasheet.png""></a><br>

<p style=""font-weight: bold; font-size: 0.9em;"">Prices shown are per linear metre at 625mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Translucent Vinyl > ASLAN Blockout Films,,,,,"Blue_Max, Fusion_5, Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Float_On, IPA_100, Anti_Static_Cleaner,",,Size / Width,625mm Width | 1250mm Width,1,1,Suitability,Great for Blocking Light,1,1,,,,,,,,,,,,,,,,,,,income-service,,,0,0,0,,Aslan,ASLAN-Blockout-Film-625,1004
variation,1004-625mmWidth,ASLAN Blockout Film :: 625mm Width,1,,visible,,,,,1,,0,,,11.00,,,,,1004,,,Size / Width,625mm Width,1,1,,,,,,,,,,,,,,,,,,,,,1-24:11.00; 25:9.90,,,,,,,,,,,1004
variation,1004-1250mmWidth,ASLAN Blockout Film :: 1250mm Width,1,,visible,,,,,1,,0,,,22.00,,,,,1004,,,Size / Width,1250mm Width,1,1,,,,,,,,,,,,,,,,,,,,,1-24:22.00; 25:19.80,,,,,,,,,,,1004
simple,Cover Styl' W6,W6 Corten,1,0,visible,Cover Styl' W6 Corten self-adhesive rust effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' W6 Corten</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Steel,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-W6-Corten,Cover Styl' W6
simple,Cover Styl' W7,W7 Red Brick,1,0,visible,Cover Styl' W7 Red Brick self-adhesive brick effect film. Buy it by the metre.,"<html>
<head>
<title>Cover Styl' W7 Red Brick</title></head>
<body>
<p><img style=""height: 76px; width: 300px;"" alt=""Cover Styl' logo""
src=""media/ecom/onpagegraphics/Coverstyl_Logo.png""></p>
<span style=""font-weight: bold; color: #588ec6;"">SUITABILITY:</span>
<p>This product is designed for interior application only and offers exceptional resistance to water, dirt, abrasion, UV rays and wear (yellowing, cracking, scaling, delamination). </p>
<span style=""font-weight: bold; color: #588ec6;"">MATERIAL CHARACTERISTICS:</span>
<ul><li>Grade: Polymeric</li>
<li>Thickness: 250 micron</li>
<li>Adhesive: Easy Apply Air Release</li>
<li>Appearance: Matt</li>
<li>Stretchable: Yes</li>
<li>Scratch Proof: Average</li>
</ul>
<p>Prices shown are per linear metre at 1220mm wide</p>
</body>
</html>",taxable,,1,,0,0,,,Sign & Display Vinyl > Cover Styl' Smart Interior Design > Cover Styl Concrete,,,,,"Olfa_Graphic_Cutter, Olfa_X_Design_Heavy_Duty_Knife, Lint-Free-Gloves, Masking_Tape_25mm, Aslan_Squeegee, Swann_Morton_3_Handle, Swann_Morton_10A_Blades, Lint-Free-Cloths, Heavy-Duty-Application-Roller, Rollepro, 4075CT1220, Cover-Styl-Colour-Selector-Box",,Adhesive Type,Semi -permanent adhesive,1,1,Material Grade,Polypropylene,1,1,,,,,,,,,,,,,,,,,0.00,1,income-service,,,0,0,1,,Cover_Styl,Cover-Styl-W7-Red-Brick,Cover Styl' W7
simple,WSOV,Oval Wall Sign,1,0,visible,Oval aluminium projecting wall sign for cost effective advertising.,"<html>
<head>
<title>Oval Wall Sign</title>
</head>
<body>
<p>Oval aluminium projecting wall sign for cost effective advertising.</p>
<ul>
  <li>Width: 500mm, Height: 400mm</li>
<li>2mm thick aluminium panels with a gloss white powder coated finish</li>
  <li>Ideal for vinyl application</li>
  <li>50mm fixing plate, pre-drilled for quick installation</li>
<li>Double sided advertising</li>
<li>Cost effective, quick and easy</li>
  <li>Up to 5 year outdoor life</li>
  </ul>
</body>
</html>",taxable,,1,,0,0,,27.80,Tools & Accessories > Pavement Signs & Wall Signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.80,,income-service,,,0,0,0,,DEFAULT,,WSOV
simple,WSRE,Rectangular Wall Sign,1,0,visible,Rectangular aluminium projecting wall sign for cost effective advertising.,"<html>
<head>
<title>Rectangular Wall Sign</title>
</head>
<body>
<p>Rectangular aluminium projecting wall sign for cost effective advertising.</p>
<ul>
  <li>Width: 575mm, Height: 417mm</li>
<li>2mm thick aluminium panels with a gloss white powder coated finish</li>
  <li>Ideal for vinyl application</li>
  <li>50mm fixing plate, pre-drilled for quick installation</li>
<li>Double sided advertising</li>
<li>Cost effective, quick and easy</li>
  <li>Up to 5 year outdoor life</li>
  </ul>
</body>
</html>",taxable,,1,,0,0,,25.30,Tools & Accessories > Pavement Signs & Wall Signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.30,,income-service,,,0,0,0,,DEFAULT,,WSRE
simple,WSRO,Round Wall Sign,1,0,visible,Round aluminium projecting wall sign for cost effective advertising.,"<html>
<head>
<title>Round Wall Sign</title>
</head>
<body>
<p>Round aluminium projecting wall sign for cost effective advertising.</p>
<ul>
  <li>495mmm Diameter</li>
<li>2mm thick aluminium panels with a gloss white powder coated finish</li>
  <li>Ideal for vinyl application</li>
  <li>50mm fixing plate, pre-drilled for quick installation</li>
<li>Double sided advertising</li>
<li>Cost effective, quick and easy</li>
  <li>Up to 5 year outdoor life</li>
  </ul>
</body>
</html>",taxable,,1,,0,0,,31.70,Tools & Accessories > Pavement Signs & Wall Signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.70,,income-service,,,0,0,0,,DEFAULT,,WSRO
simple,WEE2,Hook End Weeding Tool,1,0,visible,Make picking and weeding a lot easier by using this hook ended weeding tool.,"<html>

<title><head>Hook End Weeding Tool </title></head>

<body>

<p>Make picking and weeding a lot easier by using this hook ended weeding tool.</p>

</body>

</html>",taxable,,1,,0,0,,7.40,"Tools & Accessories > Weeding & Handling Tools, Stencil Masking Films > Sandblasting Stencil Films > Stencil Film Accessories",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40,,income-service,,,0,0,6,,Doro_Tape,,WEE2
