product_id,type,site_sku,site_price,status,sage_price,sage_desc,note
1016,product,J5,19,MATCH,19,"COVER STYL' J5 LACQUERED BLACK VINYL 1220MM",
1017,product,K1,19,MATCH,19,"COVER STYL' K1 MATT BLACK VELVET GRAIN VINYL 1220MM",
1017,product,K1,19,MATCH,19,"COVER STYL' K1 MATT BLACK VELVET GRAIN VINYL 1220MM",
1019,product,K4,19,MATCH,19,"COVER STYL' KHAKI VINYL 1220MM",
1019,product,K4,19,MATCH,19,"COVER STYL' KHAKI VINYL 1220MM",
1020,product,K5,19,MATCH,19,"COVER STYL' GREY VELVET 1220MM",
1020,product,K5,19,MATCH,19,"COVER STYL' GREY VELVET 1220MM",
1022,product,K7,19,MATCH,19,"COVER STYL' K7 CREAM GREY VINYL 1220MM",
1022,product,K7,19,MATCH,19,"COVER STYL' K7 CREAM GREY VINYL 1220MM",
1024,product,KWIK-F,1.70,MATCH,1.7,"KWIK-FIX SELF-ADHESIVE PLASTIC DISCS",
1069,product,L2,19,MATCH,19,"COVER STYL' L2 SOLID CHILLI RED VINYL 1220MM",
1069,product,L2,19,MATCH,19,"COVER STYL' L2 SOLID CHILLI RED VINYL 1220MM",
1070,product,3019,51.99,NOT_IN_SAGE,,,"plain code not in Sage"
1071,product,CLO2,22.40,MATCH,22.4,"MICROFIBER LINT FREE DRY WIPE CLEANING CLOTHS",
1072,product,GLO,10.70,NOT_IN_SAGE,,,"plain code not in Sage"
1073,product,LITT,6.05,MATCH,6.05,"LITTLE WILLIES - SET OF 5 CUT RESISTANT GLOVELESS FINGERS",
1074,product,LOWT,11.50,MATCH,11.5,"LOW TACK RAG ON A ROLL 300MM X 36M (62 SHEETS)",
1075,product,M10,19,MATCH,19,"COVER STYL' M10 OAK MILK VINYL 1220MM",
1075,product,M10,19,MATCH,19,"COVER STYL' M10 OAK MILK VINYL 1220MM",
1122,product,M4,19,MATCH,19,"COVER STYL' M4 SOLID PALE BLUE VINYL 1220MM",
1122,product,M4,19,MATCH,19,"COVER STYL' M4 SOLID PALE BLUE VINYL 1220MM",
1124,product,M7,19,MATCH,19,"COVER STYL' M7 SAND BEACH",
1124,product,M7,19,MATCH,19,"COVER STYL' M7 SAND BEACH",
1126,product,M9,19,MATCH,19,"COVER STYL' M9 MIDNIGHT BLUE",
1126,product,M9,19,MATCH,19,"COVER STYL' M9 MIDNIGHT BLUE",
1127,product,S.10,9.40,MATCH,9.4,"MAGNETIC SQUEEGEE",
1132,product,MICRO-TACC1370,12.07,MATCH,12.07,"MICRO-TAC CLEAR POLY. MICRO-POR SUCKERS 1372MM",
1132,product,MICRO-TACC1370,12.07,MATCH,12.07,"MICRO-TAC CLEAR POLY. MICRO-POR SUCKERS 1372MM",
1133,product,MICRO-TACW1370,12.07,MATCH,12.07,"MICRO-TAC WHITE POLYPROP MICRO-POR SUCKERS 1372MM",
1133,product,MICRO-TACW1370,12.07,MATCH,12.07,"MICRO-TAC WHITE POLYPROP MICRO-POR SUCKERS 1372MM",
1134,product,MD300V,13.55,MATCH,13.55,"MIMAKI MD300V BLADE",
1135,product,21004,19.07,NOT_IN_SAGE,,,"plain code not in Sage"
1136,product,MK13,27.04,MATCH,27.04,"COVER STYL' MK13 LIGHT MAT GREY MARBLE VINYL 1220MM",
1136,product,MK13,27.04,MATCH,27.04,"COVER STYL' MK13 LIGHT MAT GREY MARBLE VINYL 1220MM",
1137,product,MK14,27.04,MATCH,27.04,"COVER STYL' MK14  GRIOGIO MARQUINA VINYL 1220MM",
1137,product,MK14,27.04,MATCH,27.04,"COVER STYL' MK14  GRIOGIO MARQUINA VINYL 1220MM",
1138,product,MK15,27.04,MATCH,27.04,"COVER STYL' MK15 RAW TRAVERTINE VINYL 1220MM",
1138,product,MK15,27.04,MATCH,27.04,"COVER STYL' MK15 RAW TRAVERTINE VINYL 1220MM",
1139,product,MOUNT1300,132.80,MATCH,132.8,"MOUNTING FILM 12 MICRON PERMANENT ADHESIVE 1300MM X 50M",
1140,product,MM,3.18,MATCH,3.18,"MOUNTING MAGNETS",
1141,product,MP3301370,15.82,MATCH,15.82,"ASLAN MP330 FLOOR PROTECT R11 LAMINATE 1370MM",
1141,product,MP3301370,15.82,MATCH,15.82,"ASLAN MP330 FLOOR PROTECT R11 LAMINATE 1370MM",
1144,product,NE24,33.25,MATCH,33.25,"COVER STYL' NE24 LIGHT GREY CONCRETE PLASTER 1220MM",
1144,product,NE24,33.25,MATCH,33.25,"COVER STYL' NE24 LIGHT GREY CONCRETE PLASTER 1220MM",
1145,product,NE26,33.25,MATCH,33.25,"COVER STYL' NE26 DARK GREY CONCRETE PLASTER 1220MM",
1145,product,NE26,33.25,MATCH,33.25,"COVER STYL' NE26 DARK GREY CONCRETE PLASTER 1220MM",
1152,product,NE29,33.25,MATCH,33.25,"COVER STYL' NE29 WHITE MULTI COLOURED STONE VINYL 1220MM",
1152,product,NE29,33.25,MATCH,33.25,"COVER STYL' NE29 WHITE MULTI COLOURED STONE VINYL 1220MM",
1153,product,NE31,27.04,MATCH,27.04,"COVER STYL' NE31 STATUARY WHITE VINYL 1220MM",
1153,product,NE31,27.04,MATCH,27.04,"COVER STYL' NE31 STATUARY WHITE VINYL 1220MM",
1154,product,NE40,39.75,MATCH,39.75,"COVER STYL' NE40 TRUFFLE LEATHER VINYL 1220M",
1154,product,NE40,39.75,MATCH,39.75,"COVER STYL' NE40 TRUFFLE LEATHER VINYL 1220M",
1155,product,NE41,39.75,MATCH,39.75,"COVER STYL' NE41 GRIGIO LEATHER VINYL 1220M",
1155,product,NE41,39.75,MATCH,39.75,"COVER STYL' NE41 GRIGIO LEATHER VINYL 1220M",
1156,product,NE42,39.75,MATCH,39.75,"COVER STYL' NE42 CASHMERE LEATHER VINYL 1220M",
1156,product,NE42,39.75,MATCH,39.75,"COVER STYL' NE42 CASHMERE LEATHER VINYL 1220M",
1157,product,NE47,33.25,MATCH,33.25,"COVER STYL' NE47 SOFT BRUSHED GOLD VINYL 1220MM",
1157,product,NE47,33.25,MATCH,33.25,"COVER STYL' NE47 SOFT BRUSHED GOLD VINYL 1220MM",
1158,product,NE49,33.25,MATCH,33.25,"COVER STYL' NE49 BRUSHED DARK SILVER VINYL 1220MM",
1158,product,NE49,33.25,MATCH,33.25,"COVER STYL' NE49 BRUSHED DARK SILVER VINYL 1220MM",
1160,product,NE54,19,MATCH,19,"COVER STYL' NE54 CLEAN MINT VINYL 1220MM",
1160,product,NE54,19,MATCH,19,"COVER STYL' NE54 CLEAN MINT VINYL 1220MM",
1161,product,NE70,27.04,MATCH,27.04,"COVER STYL' NE70 ONYX GOLD STONE VINYL 1220MM",
1161,product,NE70,27.04,MATCH,27.04,"COVER STYL' NE70 ONYX GOLD STONE VINYL 1220MM",
1166,product,NF99,33.25,MATCH,33.25,"COVER STYL' NF99 NATURAL GREY MARBLE VINYL 1220MM",
1166,product,NF99,33.25,MATCH,33.25,"COVER STYL' NF99 NATURAL GREY MARBLE VINYL 1220MM",
1167,product,NG01,33.25,MATCH,33.25,"COVER STYL' NG01 LOMBARDA BIANCO VINYL 1220MM",
1167,product,NG01,33.25,MATCH,33.25,"COVER STYL' NG01 LOMBARDA BIANCO VINYL 1220MM",
1168,product,NG02,33.25,MATCH,33.25,"COVER STYL' NG02 SPOTTED CEMENT VINYL 1220MM",
1168,product,NG02,33.25,MATCH,33.25,"COVER STYL' NG02 SPOTTED CEMENT VINYL 1220MM",
1169,product,NG04,27.04,MATCH,27.04,"COVER STYL' NG04 CREAM MARBLE VINYL 1220MM",
1169,product,NG04,27.04,MATCH,27.04,"COVER STYL' NG04 CREAM MARBLE VINYL 1220MM",
1170,product,NG31,27.04,MATCH,27.04,"COVER STYL' NG31 POLISHED WHITE VINYL 1220MM",
1170,product,NG31,27.04,MATCH,27.04,"COVER STYL' NG31 POLISHED WHITE VINYL 1220MM",
1171,product,NH10,33.25,MATCH,33.25,"COVER STYL' NH10 TERRAZZO MIXED BLUE MARBLE VINYL 1220MM",
1171,product,NH10,33.25,MATCH,33.25,"COVER STYL' NH10 TERRAZZO MIXED BLUE MARBLE VINYL 1220MM",
1172,product,NH33,33.25,MATCH,33.25,"COVER STYL' NH33 OFF WHITE CEMENT VINYL 1220MM",
1172,product,NH33,33.25,MATCH,33.25,"COVER STYL' NH33 OFF WHITE CEMENT VINYL 1220MM",
1174,product,NH37,33.25,MATCH,33.25,"COVER STYL' NH37 ANTHRACITE PATINA VINYL 1220MM",
1174,product,NH37,33.25,MATCH,33.25,"COVER STYL' NH37 ANTHRACITE PATINA VINYL 1220MM",
1175,product,NH40,33.25,MATCH,33.25,"COVER STYL' NH40 TERRAZZO GREY VINYL 1220MM",
1175,product,NH40,33.25,MATCH,33.25,"COVER STYL' NH40 TERRAZZO GREY VINYL 1220MM",
1176,product,PCS,5.65,MATCH,5.65,"OLFA PCS PLASTIC & LAMINATE CUTTER",
1177,product,PB450,3.20,MATCH,3.2,"PACK OF 5 BLADES FOR OLFA PCS CUTTER",
1178,product,DC5,5.95,MATCH,5.95,"OLFA DC5 BLADE DISPOSAL HOLSTER",
1179,product,DC6,10.95,MATCH,10.95,"OLFA DC6 DESKTOP BLADE DISPOSAL SYSTEM",
1180,product,AK5,5.95,MATCH,5.95,"OLFA AK5 DESIGNERS ART KNIFE INC 30 BLADES & 1 NEEDLE",
1181,product,LFB5B,4.40,MATCH,4.4,"PACK OF 5 18MM SPEEDBLADES FOR OLFA HEAVY DUTY KNIVES",
1188,product,MXPAL,16.50,MATCH,16.5,"OLFA MXPAL X-DESIGN 18MM METAL HEAVY DUTY AUTO LOCK  KNIFE",
1189,product,AB-10S,4.40,MATCH,4.4,"PACK OF 10 9MM STAINLESS STEEL BLADES FOR OLFA SVR2 KNIFE",
1190,product,SK16,9.95,MATCH,9.95,"OLFA SK16 X-DESIGN CONCEALED BLADE CUTTER",
1191,product,SKB1610,16.25,MATCH,16.25,"PACK OF 10 BLADES FOR OLFA SK16 CUTTER",
1192,product,AK-1,5.90,NOT_IN_SAGE,,,"plain code not in Sage"
1193,product,XA1,4.90,NOT_IN_SAGE,,,"plain code not in Sage"
1194,product,CMA3,12.50,MATCH,12.5,"OLFA A3 SELF-HEALING CUTTING MATT - DOUBLE SIDED",
1195,product,CMA4,8.50,MATCH,8.5,"OLFA A4 SELF-HEALING CUTTING MATT - DOUBLE SIDED",
1196,product,DC2,5.95,MATCH,5.95,"OLFA DC2 BLADE DISPOSAL CASE",
1197,product,GSR2,9.05,MATCH,9.05,"OLFA GSR2 40MM SLIM GLASS SCRAPER",
1198,product,GSB2S6B,4.15,MATCH,4.15,"PACK OF 6 BLADES FOR OLFA GSR2 GLASS SCRAPER",
1199,product,SAC-1,7.30,NOT_IN_SAGE,,,"plain code not in Sage"
1200,product,SAB-10,4.00,NOT_IN_SAGE,,,"plain code not in Sage"
1201,product,XSR200,23.50,MATCH,23.5,"OLFA XSR200 X-DESIGN 200MM HEAVY DUTY GLASS SCRAPER",
1202,product,BS10B,5.85,MATCH,5.85,"PACK OF 10 BLADES FOR OLFA XSR200 GLASS SCRAPER",
1203,product,LB,4.40,MATCH,4.4,"PACK OF 10 18MM BLADES FOR OLFA HEAVY DUTY KNIFES",
1204,product,KB4S5,3.90,MATCH,3.9,"PACK OF 5 BLADES FOR OLFA AK4 PREMIUM ART KNIFE",
1205,product,KB,3.90,MATCH,3.9,"PACK OF 25 BLADES FOR OLFA AK1 STD ART KNIFE",
1206,product,AK-4,11.50,NOT_IN_SAGE,,,"plain code not in Sage"
1207,product,SVR-2,6.90,NOT_IN_SAGE,,,"plain code not in Sage"
1208,product,AB-10,4.00,MATCH,4,"PACK OF 10 9MM BLADES FOR OLFA SVR2 KNIFE",
1209,product,ABB-50,11.90,MATCH,11.9,"PACK OF 50 BLACK EXTRA SHARP BLADES FOR OLFA SVR-2 & XA-1",
1210,product,RTY-2/DX,15.70,NOT_IN_SAGE,,,"plain code not in Sage"
1211,product,RB-45,34.60,NOT_IN_SAGE,,,"plain code not in Sage"
1212,product,TS1,7.49,MATCH,7.49,"OLFA TOP SHEET CUTTER",
1213,product,TSB1,2.49,MATCH,2.49,"PACK OF 5 BLADES FOR OLFA TS1 TOP SHEET CUTTER",
1214,product,L5AL,7.20,MATCH,7.2,"OLFA L5AL X-DESIGN 18MM HEAVY DUTY AUTO LOCK  KNIFE",
1215,product,S.6,1.90,MATCH,1.9,"OMEGA SQUEEGEE 130MM WIDE",
1280,product,PTAS,4.26,NOT_IN_SAGE,,,"plain code not in Sage"
1280,product,PTAS,4.26,NOT_IN_SAGE,,,"plain code not in Sage"
1280,product,PTAS,4.26,NOT_IN_SAGE,,,"plain code not in Sage"
1289,product,PAN,18.80,MATCH,18.8,"PANEL WIPE CLEANER 5 LITRES",
1290,product,PAP2,42.50,MATCH,42.5,"METAL ROLL DISPENSER FOR INDUSTRIAL TRIPLE PLY PAPER",
1291,product,SCP12,19.50,MATCH,19.5,"AXUS PERFECT TIP SCISSORS 305MM",
1292,product,SCP8,17.25,MATCH,17.25,"AXUS PERFECT TIP SCISSORS 205MM",
1294,product,3390,11.50,NOT_IN_SAGE,,,"plain code not in Sage"
1295,product,COLSELPEARLA4,1.20,MATCH,1.2,"POLI-FLEX PEARL GLITTER A4 COLOUR CARD",
1296,product,COLSELTURBOA4,1.20,MATCH,1.2,"POLI-FLEX TURBO A4 COLOUR CARD",
1299,product,CHEVTAPE,285.25,MATCH_PRICE_DIFF,3.9,"CHEVRON WARNING TAPE BLACK / YELLOW 50MM X 33M","diff 281.35"
1300,product,21005,31.14,NOT_IN_SAGE,,,"plain code not in Sage"
1303,product,PRES2,18.75,MATCH,18.75,"PRESSURE SPRAY BOTTLE 1.25L HOZELOCK",
1306,product,PTAAF1220,9.76,MATCH,9.76,"PTA SILVER ETCH EFFECT AIRFLOW ADHESIVE 1220MM",
1307,product,P20,233.90,NOT_IN_SAGE,,,"plain code not in Sage"
1307,product,P20,233.90,NOT_IN_SAGE,,,"plain code not in Sage"
1308,product,PF2,203.90,NOT_IN_SAGE,,,"plain code not in Sage"
1308,product,PF2,203.90,NOT_IN_SAGE,,,"plain code not in Sage"
1314,product,PUREMIRRORS1270,28.50,MATCH,28.5,"PURE MIRROR SILVER FILM AIRFREE ADHESIVE 1270MM",
1315,product,PUREMIRRORG1270,28.50,MATCH,28.5,"PURE MIRROR GOLD FILM AIRFREE ADHESIVE 1270MM",
1317,product,Q3,33.25,MATCH,33.25,"COVER STYL' Q3 HARD GOLD 1220MM",
1317,product,Q3,33.25,MATCH,33.25,"COVER STYL' Q3 HARD GOLD 1220MM",
1318,product,Q50,33.25,MATCH,33.25,"COVER STYL' Q50 DARK BRUSHED SILVER 1220MM",
1318,product,Q50,33.25,MATCH,33.25,"COVER STYL' Q50 DARK BRUSHED SILVER 1220MM",
1319,product,COLSELVINYLEFXA4,2.50,MATCH,2.5,"R-TAPE VINYLEFX A4 COLOUR CARD",
1321,product,RGF,18.80,NOT_IN_SAGE,,,"plain code not in Sage"
1322,product,RET,7.30,MATCH,7.3,"RETRACTABLE SCALPEL HANDLE",
1324,product,COLSELETCHA4,2.50,MATCH,2.5,"RI-MARK ETCH A4 COLOUR CARD",
1328,product,COLSELTRLA4,2.50,MATCH,2.5,"RI-MARK TRANSLUCENT A4 COLOUR CARD",
1330,product,RIV,7.60,MATCH,7.6,"RIVET BRUSH 25MM",
1336,product,RJ100CLEAR,183.50,NOT_IN_SAGE,,,"plain code not in Sage"
1337,product,RJ75HG1370,314.00,MATCH_PRICE_DIFF,329.7,"RI-JET 75 WHITE GLOSS HIGH GRIP 1370MM X 50M","diff -15.70"
1343,product,S41,244.50,NOT_IN_SAGE,,,"plain code not in Sage"
1343,product,S41,244.50,NOT_IN_SAGE,,,"plain code not in Sage"
1344,product,S64,19.04,NOT_IN_SAGE,,,"plain code not in Sage"
1344,product,S64,19.04,NOT_IN_SAGE,,,"plain code not in Sage"
1345,product,S66,7.00,NOT_IN_SAGE,,,"plain code not in Sage"
1345,product,S66,7.00,NOT_IN_SAGE,,,"plain code not in Sage"
1346,product,RJPET751524,8.87,MATCH,8.87,"RI-JET PET 75 ULTRA CLEAR REMOVABLE SB POLYESTER 1524MM",
1346,product,RJPET751524,8.87,MATCH,8.87,"RI-JET PET 75 ULTRA CLEAR REMOVABLE SB POLYESTER 1524MM",
1348,product,RM06,19,MATCH,19,"COVER STYL' RM06 DARK GREY VINYL 1220MM",
1348,product,RM06,19,MATCH,19,"COVER STYL' RM06 DARK GREY VINYL 1220MM",
1349,product,RM13,19,MATCH,19,"COVER STYL' RM13 ALABASTER 1220MM",
1349,product,RM13,19,MATCH,19,"COVER STYL' RM13 ALABASTER 1220MM",
1350,product,"Cover Styl' RM29",,NOT_IN_SAGE,,,cover-styl-prefix
1351,product,ROLWASTE,63.71,MATCH,63.71,"ROLAND WASTE INK TANK FOR BN-20",
1352,product,ROLBLADE001,115.00,MATCH,115,"ROLAND ZEC-U1005 STANDARD CUTTING BLADES 5 PK",
1353,product,ROLC-K,42.80,MATCH,42.8,"ROLAND CLEANING KIT (ESL5)",
1354,product,ROLC-K2,53.78,MATCH,53.78,"ROLAND CLEANING KIT (TR2)",
1355,product,ROLCUT,16.49,MATCH,16.49,"ROLAND CUTTING STRIP FOR ROLAND BN20 580MM",
1359,product,8016,22.25,NOT_IN_SAGE,,,"plain code not in Sage"
1360,product,ROLL,343.70,NOT_IN_SAGE,,,"plain code not in Sage"
1366,product,S68,11.74,NOT_IN_SAGE,,,"plain code not in Sage"
1366,product,S68,11.74,NOT_IN_SAGE,,,"plain code not in Sage"
1422,product,PTA,8.52,NOT_IN_SAGE,,,"plain code not in Sage"
1422,product,PTA,8.52,NOT_IN_SAGE,,,"plain code not in Sage"
1422,product,PTA,8.52,NOT_IN_SAGE,,,"plain code not in Sage"
1427,product,12003,3.00,NOT_IN_SAGE,,,"plain code not in Sage"
1428,product,"SC05 / SC35 / SC50",9.30,NOT_IN_SAGE,,,"contains space"
1429,product,SCRA2,8.50,MATCH,8.5,"REPLACEMENT BLADES FOR SCRAPERITE LIL' GRIPPER (BOX OF 100)",
1430,product,SCRA4,9.00,MATCH,9,"REPLACEMENT BLADES FOR SCRAPERITE WIDE GRIPPER (BOX OF 25)",
1431,product,SCRA,2.89,MATCH,2.89,"SCRAPERITE SURFACE SCRAPER INC 5 REPLACEMENT BLADES",
1432,product,SEA2,14.40,MATCH,14.4,"SEAL-IT PENS",
1433,product,S.9,1.40,MATCH,1.4,"ALCANTARA SELF ADHESIVE SQUEEGEE COVER",
1434,product,SHARP2.5,3.47,MATCH,3.47,"SHARPSGUARD BIN - ORANGE - 2.5 LTR.",
1435,product,SHARP,3.29,MATCH,3.29,"OLFA DC3 SHARP BLADE DISPOSAL CAN",
1437,product,8470,9.88,NOT_IN_SAGE,,,"plain code not in Sage"
1439,product,SPARKLELAM1200,5.7,MATCH,5.7,"SPARKLE LAMINATE 1200MM",
1439,product,SPARKLELAM1200,5.7,MATCH,5.7,"SPARKLE LAMINATE 1200MM",
1440,product,SPE,1.10,MATCH,1.1,"SPEED CLIPS - 78MM DIAMETER",
1441,product,SQUA,10.80,MATCH,10.8,"THE SQUAD INSTALLATION SET (CRAWLER & FACTOTUM II) IN A CASE",
1442,product,S.SHARP,6.60,MATCH,6.6,"SQUEEGEE SHARPENER",
1443,product,SS100,9.30,NOT_IN_SAGE,,,"plain code not in Sage"
1444,product,SS151524,9.30,MATCH,9.3,"1524MM SS15 SOLAR SILVER WINDOW TINT",
1445,product,ST491500,6.95,MATCH,6.95,"STARFLEX ST491 SILVER 500MM",
1445,product,ST491500,6.95,MATCH,6.95,"STARFLEX ST491 SILVER 500MM",
1446,product,ST492500,6.95,MATCH,6.95,"STARFLEX ST492 GOLD 500MM",
1446,product,ST492500,6.95,MATCH,6.95,"STARFLEX ST492 GOLD 500MM",
1451,product,"No: 10A Blades",14.80,NOT_IN_SAGE,,,"contains space"
1452,product,"No: 11 Blades",14.80,NOT_IN_SAGE,,,"contains space"
1453,product,"No: 2ACM Blades",2.70,NOT_IN_SAGE,,,"contains space"
1454,product,"No: 2ACM Handle",6.10,NOT_IN_SAGE,,,"contains space"
1455,product,"No: 3 Handle",6.40,NOT_IN_SAGE,,,"contains space"
1456,product,"No: 5 Handle",10.30,NOT_IN_SAGE,,,"contains space"
1457,product,SHARP-SC,1.50,MATCH,1.5,"SCALPEL BLADE REMOVER BOX",
1461,product,PAP,45.40,MATCH,45.4,"INDUSTRIAL GRADE TRIPLE PLY PAPER 370MM - 2 ROLLS",
1462,product,TRL6001220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 600 WHITE 1220MM",
1462,product,TRL6001220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 600 WHITE 1220MM",
1463,product,TRL6011220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 601 BLACK 1220MM",
1463,product,TRL6011220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 601 BLACK 1220MM",
1464,product,TRL6041220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 604 LIGHT GREY 1220MM",
1464,product,TRL6041220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 604 LIGHT GREY 1220MM",
1465,product,TRL6051220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 605 DARK GREY 1220MM",
1465,product,TRL6051220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 605 DARK GREY 1220MM",
1466,product,TRL6061220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 606 LIGHT YELLOW 1220MM",
1466,product,TRL6061220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 606 LIGHT YELLOW 1220MM",
1467,product,TRL6101220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 610 YELLOW 1220MM",
1467,product,TRL6101220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 610 YELLOW 1220MM",
1468,product,TRL6201220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 620 ORANGE 1220MM",
1468,product,TRL6201220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 620 ORANGE 1220MM",
1469,product,TRL6271220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 627 MEDIUM RED 1220MM",
1469,product,TRL6271220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 627 MEDIUM RED 1220MM",
1470,product,TRL6291220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 629 LIGHT RED 1220MM",
1470,product,TRL6291220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 629 LIGHT RED 1220MM",
1471,product,TRL6301220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 630 RED 1220MM",
1471,product,TRL6301220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 630 RED 1220MM",
1472,product,TRL6401220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 640 VIOLET 1220MM",
1472,product,TRL6401220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 640 VIOLET 1220MM",
1473,product,TRL6451220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 645 BROWN 1220MM",
1473,product,TRL6451220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 645 BROWN 1220MM",
1474,product,TRL6501220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 650 BLUE 1220MM",
1474,product,TRL6501220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 650 BLUE 1220MM",
1475,product,TRL6521220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 652 DARK PURPLE 1220MM",
1475,product,TRL6521220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 652 DARK PURPLE 1220MM",
1476,product,TRL6531220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 653 DARK BLUE 1220MM",
1476,product,TRL6531220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 653 DARK BLUE 1220MM",
1477,product,TRL6581220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 658 OLYMPIC BLUE 1220MM",
1477,product,TRL6581220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 658 OLYMPIC BLUE 1220MM",
1478,product,TRL6671220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 667 LIGHT GREEN 1220MM",
1478,product,TRL6671220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 667 LIGHT GREEN 1220MM",
1479,product,TRL6701220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 670 GREEN 1220MM",
1479,product,TRL6701220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 670 GREEN 1220MM",
1481,product,1004,22.88,NOT_IN_SAGE,,,"plain code not in Sage"
1481,product,1004,22.88,NOT_IN_SAGE,,,"plain code not in Sage"
1482,product,TRL6711220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 671 SILVER 1220MM",
1482,product,TRL6711220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 671 SILVER 1220MM",
1483,product,TRL6721220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 672 GOLD 1220MM",
1483,product,TRL6721220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 672 GOLD 1220MM",
1484,product,TRL6731220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 673 GRASS GREEN 1220MM",
1484,product,TRL6731220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 673 GRASS GREEN 1220MM",
1485,product,TRL6741220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 674 MEADOW GREEN 1220MM",
1485,product,TRL6741220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 674 MEADOW GREEN 1220MM",
1486,product,TRL6751220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 675 ULTRAMARINE BLUE 1220MM",
1486,product,TRL6751220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 675 ULTRAMARINE BLUE 1220MM",
1487,product,TRL6761220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 676 BORDEAUX 1220MM",
1487,product,TRL6761220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 676 BORDEAUX 1220MM",
1488,product,TRL6771220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 677 TURQUOISE 1220MM",
1488,product,TRL6771220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 677 TURQUOISE 1220MM",
1489,product,TRL6781220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 678 CYAN 1220MM",
1489,product,TRL6781220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 678 CYAN 1220MM",
1490,product,TRL6791220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 679 LIME 1220MM",
1490,product,TRL6791220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 679 LIME 1220MM",
1491,product,TRL6801220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 680 SIGNAL BLUE 1220MM",
1491,product,TRL6801220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 680 SIGNAL BLUE 1220MM",
1492,product,TRL6831220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 683 FOREST GREEN 1220MM",
1492,product,TRL6831220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 683 FOREST GREEN 1220MM",
1493,product,TRL6891220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 689 MAGENTA 1220MM",
1493,product,TRL6891220,8.38,MATCH,8.38,"RITRAMA TRANSLUCENT 689 MAGENTA 1220MM",
1494,product,TYGA,6.40,MATCH,6.4,"500MM X 400MM TYGAFLOR SHEET",
1495,product,U10,33.25,MATCH,33.25,"COVER STYL' U10 BLACK IRON 1220MM",
