"id","name","catimg","description","splashdisp","bannergroup","sortorder","manussortorder","xmultisite","multisitedesconelimit","multisitedescone","multisitedesctwolimit","multisitedesctwo","subdisp","cathighlights","videourl","catparent","xcat","xsortorder","specname","speccatimg","specdescription","specbannergroup","catview","catviewg","nofilter","seourl","seoexact","keywords","metatitle","metadesc","descshort","multisitedescshortone","multisitedescshorttwo","addldisp","addlheader","footdisplay","addlcat","addlsortorder","specdescshort","tabonename","tabonecontent","tabtwoname","tabtwocontent","tabthreename","tabthreecontent","tabfourname","tabfourcontent","featgridaccorddo","featgridaccordname"
"Digital_Print_Cleaning","Roland BN20 Maintenance","BN20-Cleaning-Cat.png","<html>
<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Roland Digital Print Maintenance</title>
</head>
<body>
<p>Everything you need to maintain your Roland BN20 Digital printer.</p>
</body>
</html>

","0","","300","0","DEFAULT","","","","","DEFAULT","","","Roland_BN-20_Shop","","0","","","","","A","superuser","0","Roland-BN20-Maintenance","0","digital print ink,ink,digital inks

















","Inks for Digital Printing","Everything you need to maintain your Roland BN20 Digital printer.  All in stock for free next day delivery.","Everything you need to maintain your Roland BN20 Digital printer.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","View Additional Items"
"Digital_Print_Display_Film","Pop-Up & Roll-Up Films","Roll-Up-Pop-Up_Cat.jpg","<html>

<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Digital Print Roll Up Pop Up Films</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>

</head>
<body>
<img style=""height: 80px; width: 190px;"" alt=""Kernow logo""
src=""media/ecom/onpagegraphics/KernowLogo.jpg"" class=""responsive"">
<br><br>
<p>Dorotape offer a full range of pvc and polyester lightstop materials for roll-up and pop-up systems giving high quality photographic prints with a bright vibrant colour.</p>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>
</body>

</html>","0","","26","0","DEFAULT","","","","","DEFAULT","","","digital_print","","0","","","","","A","superuser","0","Digital-Print-Pop-Up-Roll-Up","0","digital print media,large format print media,media for solvent printers,printable display film,roll-up,pop-up,banner,

















","","Doro Tape off a full range of pvc and polyester lightstop materials for roll-up and pop-up systems giving high quality photographic prints with a bright vibrant colour.  All in stock for free next day delivery.","Doro Tape off a full range of pvc and polyester lightstop materials for roll-up and pop-up systems giving high quality photographic prints with a bright vibrant colour.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Fabric","Digital Print Fabric","DVF.jpg","<html>
<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Digital Print Fabric</title>
</head>
<body>
<p>Doro Tape digital print fabric range includes printable fabrics for every application.</p>
<p>Our environmentally friendly pvc free fabric materials are perfect for producing internal retail, event or theatre backdrops. You can also create stunning professional canvas prints with our artistic grade canvas materials as well as eye catching feature walls with our self-adhesive fabric wallcovering.</p>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>
</body>
</html>
","0","BRAND","16","0","DEFAULT","","","","","DEFAULT","","","digital_print","","0","","","","","A","superuser","0","Digital-Print-Fabric","0","digital print media, large format print media, media for solvent printers, printable fabric, fabric, phototex

















","Large Format Digital Print Fabric","Doro Tape digital print fabric range includes printable fabrics for every application.  Our environmentally friendly pvc free fabric materials are perfect for producing internal retail, event or theatre backdrops. You can also create stunning professional canvas prints with our artistic grade canvas materials as well as eye catching feature walls with our self-adhesive fabric wallcovering.  All in stock for free next day delivery.","Doro Tape digital print fabric range includes printable fabrics for every application.  Our environmentally friendly pvc free fabric materials are perfect for producing internal retail, event or theatre backdrops. You can also create stunning professional canvas prints with our artistic grade canvas materials as well as eye catching feature walls with our self-adhesive fabric wallcovering.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","View Additional Items"
"Digital_Print_Garment_Flex","Digital Print Garment Flex","Image_Flex_Cat.png","<html>
<head>
<title>Image Flex Digital Print Heat Transfer Vinyl</title></head>
<body>
<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">
<p>The Image Flex range of digitally printable films from Poli Tape are perfect for easy heat transfer application of branding, logos and lettering.</p>
<p>Suitable for every application including leisurewear, sportswear, hospitality uniforms, safetywear and fashion decoration.</p>
<p>Ecologically tested in accordance with Oeko-Tex 100 Class 1.</p><br>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>
<p><b>Please click on a product below for full application and aftercare instructions.</b></p>
<img style=""margin: 5px; width: 100px; height: 123px;"" alt=""vegan logo""
src=""media/ecom/onpagegraphics/vegan.png"">

<img style=""margin: 5px; width: 200px; height: 117px;"" alt=""oeko-tex logo""
src=""media/ecom/onpagegraphics/Oeko-Tex.png"">
</body>
</html>

","0","","90","0","DEFAULT","","","","","DEFAULT","","","textile_films","","0","","","","","A","","0","Digital-Print-Heat-Transfer-Vinyl","0","poli flex, poli-flex, image flex, c print, c-print, printable flex, printable htv, htv, heat transfer vinyl, sub block, sub-block, image flex","","The Image Flex range of digitally printable films from Poli Tape are perfect for easy heat transfer application of branding, logos and lettering.  Suitable for every application including leisurewear, sportswear, hospitality uniforms, safety wear and fashion decoration. All in stock for free next day delivery.","The Image Flex range of digitally printable films from Poli Tape are perfect for easy heat transfer application of branding, logos and lettering.  Suitable for every application including leisurewear, sportswear, hospitality uniforms, safety wear and fashion decoration. All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Inks","Roland Digital Print Inks","Digital_Print_Inks.jpg","<html>
<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Roland Digital Print Inks</title>
</head>
<body>
<p>Genuine Roland Digital Printing Inks straight from the manufacturer./p>
<ul><li>Don't waste time guessing, use the genuine inks for the best print results</li>
<li>All inks in stock ready for Next Day Delivery</li>
<li>Manufacturer's suggested retail prices</li></ul>
</body>
</html>

","0","","300","0","DEFAULT","","","","","DEFAULT","","","Roland_BN-20_Shop","","0","","","","","A","superuser","0","Roland-Digital-Print-Ink","0","digital print ink,ink,digital inks, eco sol max, max2, max3, roland, bn20, versacamm

















","Inks for Digital Printing","Genuine Roland Digital Printing Inks straight from the manufacturer.  In stock for free next day delivery.","Genuine Roland Digital Printing Inks straight from the manufacturer.  In stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Magnetic_Ferrous","Digital Print Magnetic & Ferrous","Digital_Mag_Cat.jpg","<html>
<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Large Format Digital Print Magnetic & Ferrous Films</title>
</head>
<body>
<p>Doro Tape magnetic & ferrous films make retail graphics easy to change with no hassle and no mess.</p>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>

<p><a href=https://www.dorotape.co.uk/Article/MagvFerro target=""_blank""><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""link to our blog""
src=""media/ecom/onpagegraphics/Blog.png""></p>
<span style=""color:#d7328a""><b>Learn more about magnetic vinyl and ferrous film by reading about it in our Blog</b></span></a></p>

</body>
</html>
","0","BRAND","20","0","DEFAULT","","","","","DEFAULT","","","digital_print","","0","","","","","A","superuser","0","Digital-Print-Magnetic-Ferrous","0","printable magnetic, printable ferro film, ferrous, ferro, printabel ferrous, printable ferro

















","Large Format Digital Print Magnetic","Doro Tape magnetic & ferrous films make retail graphics easy to change with no hassle and no mess.  All in stock for free next day delivery.","Doro Tape magnetic & ferrous films make retail graphics easy to change with no hassle and no mess.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Paper","Digital Print Paper","DVP.jpg","<html>
<head>
<meta content=""text/html; charset=ISO-8859-1""
http-equiv=""content-type"">
<title>Large Format Digital Print Paper</title>
</head>
<body>
<p>Selection of paper for digital printing including photo grade paper as well as poster paper and wallpaper.</p>
<p>From creating posters and displays for signage and promotions both indoors and outdoors to professional wallpaper applications.</p>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>
</body>
</html>
","0","BRAND","20","0","DEFAULT","","","","","DEFAULT","","","digital_print","","0","","","","","A","superuser","0","Digital-Print-Paper","0","digital print media, large format print media, media for solvent printers, printable paper, digital paper, 200gsm paper, wallpaper, photo paper, poster paper

















","Large Format Digital Print Paper","Selection of paper for digital printing including photo grade paper as well as poster paper and wallpaper.  From creating posters and displays for signage and promotions both indoors and outdoors to professional wallpaper applications.  All in stock for free next day delivery.","Selection of paper for digital printing including photo grade paper as well as poster paper and wallpaper.  From creating posters and displays for signage and promotions both indoors and outdoors to professional wallpaper applications.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","View Additional Items"
"Digital_Print_Vehicle_Wrap_Vinyl","Ultimate Performance Digital Print Vinyl (8-10yr)","Digital Print Vehicle Wrap Vinyl.jpg","<html>
<head><title>Ultimate Performance Digital Print Vinyl</title>
</head>
<body>
<p>A range of top quality self-adhesive cast digital print vinyl for all types of exterior use including full vehicle wraps.</p>
<p>Digital print vinyl in this category have the following properties:</p>
<ul><li>Ultimate performance grade</li>
<li>Recommended for exterior use and conforms with heat to 3D structured surfaces</li>
<li>Cast</li>
<li>Durability of up to 10 years</li></ul>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)</p>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Sol Ink""
src=""media/ecom/onpagegraphics/Ink-Sol.png"">Solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV
</body>
</html>","0","BRAND","40","0","DEFAULT","","","","","DEFAULT","","","Digital_Print_Vinyl","","0","","","","","A","superuser","0","Ultimate-Performance-Digital-Print-Vehicle-Wrap-Vinyl","0","digital print media, large format print media, media for solvent printers, wrap, vehicle wrap, cast, cast vinyl, md7, car wrap, wrapping
















","Large Format Digital Print Vehicle Wrap Vinyl","A range of top quality self-adhesive cast digital print vinyl for all types of exterior use including full vehicle wraps.  Offering the ultimate in terms performance this cast vinyl range conforms well using heat around 3D surfaces and has an outdoor durability of up to 10 years.  All in stock for free next day delivery.","A range of top quality self-adhesive cast digital print vinyl for all types of exterior use including full vehicle wraps.  Offering the ultimate in terms performance this cast vinyl range conforms well using heat around 3D surfaces and has an outdoor durability of up to 10 years.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Vinyl","Digital Print Vinyl","digital-print-vinyl.jpg","<html>

<head><title>Digital Print Vinyl</title></head>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>


<body>
<div><img style=""height: 63px; width: 146px;"" alt=""Orafol logo""
src=""media/ecom/onpagegraphics/Orafol_Logo.png"" class=""responsive"">
<img style=""height: 54px; width: 300px;"" alt=""Fedrigoni Logo""
src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" class=""responsive"">&nbsp;&nbsp;
<img style=""height: 75px; width: 150px;"" alt=""Neschen logo""
src=""media/ecom/onpagegraphics/Neschen-Logo.png"" class=""responsive"">&nbsp;&nbsp;
<img style=""height: 40px; width: 190px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">&nbsp;&nbsp;
<img style=""height: 80px; width: 167px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"" class=""responsive""></div>
<br><br>
<p>From site boards to vehicle wraps Dorotape stock a wide selection of digital printable vinyl for every application, selected from the worlds leading manufacturers.</p>
<p>Choose white and clear digital print media with a gloss or matt finish and with removable, permanent, high tack, low tack or airfree adhesive and everything in between.</p>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable).</p>
<p><img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV
</p>
</body>

</html>

","0","BRAND","12","0","DEFAULT","","","","","DEFAULT","","","digital_print","Digital-Print-Wall-Graphic-Films, Digital_Print_Vehicle_Wrap_Vinyl, Digital_Vinyl_Long_Term, Digital_Vinyl_Medium_Term, Digital_Vinyl_Short_Term, Floor_Graphic_Films, High_Tack_Digital_Print_Vinyl, Low_Tack_Digital_Print_Vinyl","0","","","","","A","superuser","0","Digital-Print-Vinyl","0","digital print media, large format print media, media for solvent printers, media, solvent, printers, digital, print, format, md3, md5, metamark, vinyl, printable vinyl, high tack, low tack, permanent, removable, airfree, air free, air-free, air relea","Large Format Digital Print Vinyl","From site boards to vehicle wraps Doro Tape digital print vinyl range includes printable vinyl for every application.  Choose white and clear digital print media with a gloss or matt finish and with removable, permanent, high tack, low tack or airfree adhesive and everything in between. All in stock for free next day delivery.","From site boards to vehicle wraps Doro Tape digital print vinyl range includes printable vinyl for every application.  Choose white and clear digital print media with a gloss or matt finish and with removable, permanent, high tack, low tack or airfree adhesive and everything in between. All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Print_Window_Film","Digital Print Window Film","DPWF_Cat.jpg","<html>
<head>
<title>Digital Print Window Films</title>
</head>
<body>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>

<img style=""height: 40px; width: 190px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">
<img style=""height: 100px; width: 150px;"" alt=""Glassapeel logo""
src=""media/ecom/onpagegraphics/Glassapeel_Logo.png"" class=""responsive"">
<img style=""height: 75px; width: 150px;"" alt=""Neschen logo""
src=""media/ecom/onpagegraphics/Neschen-Logo.png"" class=""responsive"">&nbsp;&nbsp;
<img style=""height: 80px; width: 190px;"" alt=""Kernow logo""
src=""media/ecom/onpagegraphics/KernowLogo.jpg"" class=""responsive"">&nbsp;&nbsp;
<br><br>

<p>Our digital print window film range offers a comprehensive selection of printable vinyl and films, designed to meet a wide variety of applications. Whether you're looking for solutions for decorative window graphics, privacy films, or promotional displays, our range provides high-quality options suitable for both indoor and outdoor use, ensuring durability and exceptional print clarity for every project.</p>


<span style=""font-weight: bold; color: #d7328a;"">Product Highlights:</span><br>
<ul><li>Wide Range of Options: Includes printable vinyl and films suitable for a variety of window applications</li>
<li>Versatile Applications: Suitable for both commercial and residential use, from decorative to functional projects</li>
<li>Variety of ink compatibilities, for materials suitable for every printer
</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Typical Applications:</span><br>
<ul><li>Glue-free, easy-to-apply films for quick and simple installation on windows</li>
<li>Micro-perforated vinyl for one-way vision, privacy, and advertising on windows and vehicle glass</li>
<li>Printable etched glass film for creating frosted, sandblasted, or decorative effects on windows and office partitions</li>
<li>Optically clear window films for high-clarity applications, such as retail displays, storefronts, and glass facades</li>
<li>High-opacity lightblock vinyl for bespoke applications that require light blockage, privacy, or masking of windows</li>
<li>Decorative and functional films for residential, commercial, and creative window projects, offering both privacy and aesthetic appeal</li></ul>


<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>

<p><a href=https://www.dorotape.co.uk/Article/Glass-Etch-Vinyl target=""_blank""><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""link to our blog""
src=""media/ecom/onpagegraphics/Blog.png"">
<span style=""color:#d7328a""><b>Learn more about applying glass etch vinyl wet and dry by reading about it in our Blog</b></span></a></p>

</body>
</html>","0","BRAND","12","0","DEFAULT","","","","","DEFAULT","","","digital_print","","0","","","","","A","superuser","0","Digital-Print-Window-Film","0","digital print media, large format print media, media for solvent printers, printable window vinyl, window, etch, micro perforated, contravision, contra, vision, sunshade, frosted, optically, clear

















","Large Format Digital Print Window Film","Doro Tape digital print window film range includes printable vinyl and films for every application.  Select from our glue free, easy to apply film, micro-perforated vinyl or printable etch glass vinyl used on most window applications to specialist optically clear window film and high opacity light-block vinyl for bespoke applications. All with free next day delivery.","Doro Tape digital print window film range includes printable vinyl and films for every application.  Select from our glue free, easy to apply film, micro-perforated vinyl or printable etch glass vinyl used on most window applications to specialist optically clear window film and high opacity lightblock vinyl for bespoke applications.","","","DEFAULT","","","","0","","","","","","","","","","0","a"
"Digital_Vinyl_Long_Term","High Performance Digital Print Vinyl (5-7yr)","DVLT.jpg","<html>
<head><title>High Performance Digital Print Vinyl</title>
</head>
<body>
<p>An excellent range of high quality self-adhesive digital print vinyl for long term exterior advertising, signage and vehicle use.</p>
<p>Digital print vinyl in this category have the following properties:</p>
<ul><li>High performance grade</li>
<li>Recommended for long term exterior use and conforms well around 2D structures</li>
<li>Polymeric</li>
<li>Durability of up to 7 years</li></ul>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)</p>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Sol Ink""
src=""media/ecom/onpagegraphics/Ink-Sol.png"">Solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV<br>
</body>
</html>















","0","BRAND","30","0","DEFAULT","","","","","DEFAULT","","","Digital_Print_Vinyl","","0","","","","","A","superuser","0","High-Performance-Digital-Print-Vinyl","0","digital print media, large format print media, media for solvent printers, polymeric, md5, 














","","An excellent range of high quality self-adhesive digital print vinyl for long term exterior advertising, signage and vehicle use.  This high performance polymeric grade conforms well around 2D structures and has an outdoor durability of up to 7 years.  All in stock for free next day delivery.","An excellent range of high quality self-adhesive digital print vinyl for long term exterior advertising, signage and vehicle use.  This high performance polymeric grade conforms well around 2D structures and has an outdoor durability of up to 7 years.  All in stock for free next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Vinyl_Medium_Term","Intermediate Grade Digital Print Vinyl (3-4yr)","DVMT.jpg","<html>
<head><title>Intermediate Grade Digital Print Vinyl</title>
</head>
<body>
<p>An extensive range of self-adhesive digital print vinyl for short to medium term outdoor signage and vehicle graphics.</p>
<p>Digital print vinyl in this category have the following properties:</p>
<ul><li>Intermediate grade</li>
<li>Recommended for short / medium term exterior use on 1D surfaces</li>
<li>Monomeric</li>
<li>Durability of up to 4 years</li></ul>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)</p>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV
</body>
</html>













","0","BRAND","20","0","DEFAULT","","","","","DEFAULT","","","Digital_Print_Vinyl","","0","","","","","A","superuser","0","Intermediate-Grade-Digital-Print-Vinyl","0","digital print media, large format print media, media for solvent printers, printable vinyl, vinyl, digitally printable vinyl, md3, monomeric













","","An extensive range of self-adhesive digital print vinyl for short to medium term outdoor signage and vehicle graphics.  This intermediate monomeric grade is recommended for short / medium term exterior use on 1D surfaces and has an outdoor durability of up to 5 years.  All in stock for next day delivery.","An extensive range of self-adhesive digital print vinyl for short to medium term outdoor signage and vehicle graphics.  This intermediate monomeric grade is recommended for short / medium term exterior use on 1D surfaces and has an outdoor durability of up to 5 years.  All in stock for next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Digital_Vinyl_Short_Term","Promotional Grade Digital Print Vinyl (1-2yr)","DVST.jpg","<html>
<head><title>Promotional Grade Digital Print Vinyl</title>
</head>
<body>
<p>An excellent range of self-adhesive short term digital print vinyl for indoor promotional use.</p>
<p>Digital print vinyl in this category have the following properties:</p>
<ul><li>Promotional grade</li>
<li>Recommended for interior use only on 1D surfaces</li>
<li>Monomeric</li>
<li>Durability of up to 2 years</li></ul>
<p>Specially formulated to give the best possible results using these inks<br>(each material shows the following icons where applicable)</p>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;

<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV
</body>
</html>















","0","BRAND","10","0","DEFAULT","","","","","DEFAULT","","","Digital_Print_Vinyl","","0","","","","","A","superuser","0","Promotional-Grade-Digital-Print-Vinyl","0","digital print media, large format print media, media for solvent printers, monomeric 3 year, md3













","","A complete range of self-adhesive short term digital print vinyl for indoor promotional use.  This monomeric grade vinyl is recommended for interior use only on 1D surfaces and with a durability of up to 3 years.  All in stock for next day delivery.","A complete range of self-adhesive short term digital print vinyl for indoor promotional use.  This monomeric grade vinyl is recommended for interior use only on 1D surfaces and with a durability of up to 3 years.  All in stock for next day delivery.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Doro-Mount-865","Double-sided Tape :: Doro-Mount 865","866.png","<html><head><title>Doro Mount 865</title></head>
<body>
<p>Doro Mount 865 is a white foam double sided tape coated with a high tack permanent solvent based adhesive.</p>
<p>Similar to Doro Mount 866 but is slightly thicker at 1mm but less dense making a more economical choice.</p>
<ul>
<li>Outstanding crosslinked foam tape suitable for exterior use.
<li>Solvent acrylic adhesive.
<li>High tack with good cohesion and adhesion.
<li>1mm thickness ideal for moderately uneven surfaces</li>
<li>Great for vehicle mirror and accessory mounting</li><br>
<a href=""media/ecom/pdfs/datasheets/866-(2014).pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""pdf""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
</ul>
</body>
</html>","0","","60","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","","0","double sided tape, ds tape, d/s tape, foam, foam tape, sponge tape","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
